spout_wait,spliters,counters,<$throughput
0.0,0.8,0.35294117647058826,10170.0
0.0,0.8,0.4117647058823529,9987.5
0.0,0.8,0.47058823529411764,9818.8
0.0,0.8,0.5294117647058824,10737.0
0.0,0.8,0.5882352941176471,10250.0
0.0,0.8,0.6470588235294118,10412.0
0.0,0.8,0.7058823529411765,9892.8
0.0,0.8,0.7647058823529411,9378.8
0.0,0.8,0.8235294117647058,10405.0
0.0,0.8,0.8823529411764706,10172.0
0.0,0.8,0.9411764705882353,10090.0
0.0,0.8,1.0,10506.0
0.0,1.0,0.0,9954.6
0.0,1.0,0.058823529411764705,10289.0
0.0,1.0,0.11764705882352941,9480.2
0.0,1.0,0.17647058823529413,9560.3
0.0,1.0,0.23529411764705882,10358.0
0.0,1.0,0.29411764705882354,9321.4
0.0,1.0,0.35294117647058826,9267.4
0.0,1.0,0.4117647058823529,10116.0
0.0,1.0,0.47058823529411764,9817.1
0.0,1.0,0.5294117647058824,10534.0
0.0,1.0,0.5882352941176471,9615.2
0.0,1.0,0.6470588235294118,10116.0
0.0,1.0,0.7058823529411765,10510.0
0.0,1.0,0.7647058823529411,10100.0
0.0,1.0,0.8235294117647058,10818.0
0.0,1.0,0.8823529411764706,10541.0
0.0,1.0,0.9411764705882353,10645.0
0.0,1.0,1.0,10019.0
1.6666944449074153e-05,0.0,0.0,6407.6
1.6666944449074153e-05,0.0,0.058823529411764705,6687.2
1.6666944449074153e-05,0.0,0.11764705882352941,7133.9
1.6666944449074153e-05,0.0,0.17647058823529413,6761.8
1.6666944449074153e-05,0.0,0.23529411764705882,7598.4
1.6666944449074153e-05,0.0,0.29411764705882354,7599.1
1.6666944449074153e-05,0.0,0.35294117647058826,6921.5
1.6666944449074153e-05,0.0,0.4117647058823529,7137.8
1.6666944449074153e-05,0.0,0.47058823529411764,7277.6
1.6666944449074153e-05,0.0,0.5294117647058824,7726.4
1.6666944449074153e-05,0.0,0.5882352941176471,6753.0
1.6666944449074153e-05,0.0,0.6470588235294118,7380.2
1.6666944449074153e-05,0.0,0.7058823529411765,7503.5
1.6666944449074153e-05,0.0,0.7647058823529411,7322.9
1.6666944449074153e-05,0.0,0.8235294117647058,7048.7
1.6666944449074153e-05,0.0,0.8823529411764706,6403.8
1.6666944449074153e-05,0.0,0.9411764705882353,7444.2
1.6666944449074153e-05,0.0,1.0,7573.2
1.6666944449074153e-05,0.2,0.0,8689.6
1.6666944449074153e-05,0.2,0.058823529411764705,8928.3
1.6666944449074153e-05,0.2,0.11764705882352941,8500.1
1.6666944449074153e-05,0.2,0.17647058823529413,8076.6
1.6666944449074153e-05,0.2,0.23529411764705882,9013.1
1.6666944449074153e-05,0.2,0.29411764705882354,8798.1
1.6666944449074153e-05,0.2,0.35294117647058826,8618.9
1.6666944449074153e-05,0.2,0.4117647058823529,8975.9
1.6666944449074153e-05,0.2,0.47058823529411764,8805.2
1.6666944449074153e-05,0.2,0.5294117647058824,8897.9
1.6666944449074153e-05,0.2,0.5882352941176471,9173.2
1.6666944449074153e-05,0.2,0.6470588235294118,8820.1
1.6666944449074153e-05,0.2,0.7058823529411765,9511.7
1.6666944449074153e-05,0.2,0.7647058823529411,8935.4
1.6666944449074153e-05,0.2,0.8235294117647058,9096.3
1.6666944449074153e-05,0.2,0.8823529411764706,9101.4
1.6666944449074153e-05,0.2,0.9411764705882353,9503.5
1.6666944449074153e-05,0.2,1.0,8596.1
1.6666944449074153e-05,0.4,0.0,10600.0
1.6666944449074153e-05,0.4,0.058823529411764705,9940.6
1.6666944449074153e-05,0.4,0.11764705882352941,9116.2
1.6666944449074153e-05,0.4,0.17647058823529413,9927.5
1.6666944449074153e-05,0.4,0.23529411764705882,9908.6
1.6666944449074153e-05,0.4,0.29411764705882354,9865.7
1.6666944449074153e-05,0.4,0.35294117647058826,9986.8
1.6666944449074153e-05,0.4,0.4117647058823529,9821.2
1.6666944449074153e-05,0.4,0.47058823529411764,9482.3
1.6666944449074153e-05,0.4,0.5294117647058824,9781.7
1.6666944449074153e-05,0.4,0.5882352941176471,9375.2
1.6666944449074153e-05,0.4,0.6470588235294118,10573.0
1.6666944449074153e-05,0.4,0.7058823529411765,10386.0
1.6666944449074153e-05,0.4,0.7647058823529411,10860.0
1.6666944449074153e-05,0.4,0.8235294117647058,10237.0
1.6666944449074153e-05,0.4,0.8823529411764706,10814.0
1.6666944449074153e-05,0.4,0.9411764705882353,9351.5
1.6666944449074153e-05,0.4,1.0,10304.0
1.6666944449074153e-05,0.6,0.0,10433.0
1.6666944449074153e-05,0.6,0.058823529411764705,10067.0
1.6666944449074153e-05,0.6,0.11764705882352941,9887.3
1.6666944449074153e-05,0.6,0.17647058823529413,9282.2
1.6666944449074153e-05,0.6,0.23529411764705882,10334.0
1.6666944449074153e-05,0.6,0.29411764705882354,10001.0
1.6666944449074153e-05,0.6,0.35294117647058826,10244.0
1.6666944449074153e-05,0.6,0.4117647058823529,9664.4
1.6666944449074153e-05,0.6,0.47058823529411764,10229.0
1.6666944449074153e-05,0.6,0.5294117647058824,11015.0
1.6666944449074153e-05,0.6,0.5882352941176471,9545.9
1.6666944449074153e-05,0.6,0.6470588235294118,10073.0
1.6666944449074153e-05,0.6,0.7058823529411765,10178.0
1.6666944449074153e-05,0.6,0.7647058823529411,10265.0
1.6666944449074153e-05,0.6,0.8235294117647058,10509.0
1.6666944449074153e-05,0.6,0.8823529411764706,9921.8
1.6666944449074153e-05,0.6,0.9411764705882353,10153.0
1.6666944449074153e-05,0.6,1.0,9715.1
1.6666944449074153e-05,0.8,0.0,9988.7
1.6666944449074153e-05,0.8,0.058823529411764705,10736.0
1.6666944449074153e-05,0.8,0.11764705882352941,9449.5
1.6666944449074153e-05,0.8,0.17647058823529413,9311.9
1.6666944449074153e-05,0.8,0.23529411764705882,9468.6
1.6666944449074153e-05,0.8,0.29411764705882354,9941.1
1.6666944449074153e-05,0.8,0.35294117647058826,9593.7
1.6666944449074153e-05,0.8,0.4117647058823529,9528.7
1.6666944449074153e-05,0.8,0.47058823529411764,9906.6
1.6666944449074153e-05,0.8,0.5294117647058824,10502.0
1.6666944449074153e-05,0.8,0.5882352941176471,10314.0
1.6666944449074153e-05,0.8,0.6470588235294118,10328.0
1.6666944449074153e-05,0.8,0.7058823529411765,10370.0
1.6666944449074153e-05,0.8,0.7647058823529411,11141.0
1.6666944449074153e-05,0.8,0.8235294117647058,10500.0
1.6666944449074153e-05,0.8,0.8823529411764706,9752.6
1.6666944449074153e-05,0.8,0.9411764705882353,9764.6
1.6666944449074153e-05,0.8,1.0,10336.0
1.6666944449074153e-05,1.0,0.0,10036.0
1.6666944449074153e-05,1.0,0.058823529411764705,10446.0
1.6666944449074153e-05,1.0,0.11764705882352941,9383.1
1.6666944449074153e-05,1.0,0.17647058823529413,10063.0
1.6666944449074153e-05,1.0,0.23529411764705882,9845.1
1.6666944449074153e-05,1.0,0.29411764705882354,10483.0
1.6666944449074153e-05,1.0,0.35294117647058826,10078.0
1.6666944449074153e-05,1.0,0.4117647058823529,9782.0
1.6666944449074153e-05,1.0,0.47058823529411764,9868.1
1.6666944449074153e-05,1.0,0.5294117647058824,10072.0
1.6666944449074153e-05,1.0,0.5882352941176471,10375.0
1.6666944449074153e-05,1.0,0.6470588235294118,10101.0
1.6666944449074153e-05,1.0,0.7058823529411765,10567.0
1.6666944449074153e-05,1.0,0.7647058823529411,9911.9
1.6666944449074153e-05,1.0,0.8235294117647058,10705.0
1.6666944449074153e-05,1.0,0.8823529411764706,9800.6
1.6666944449074153e-05,1.0,0.9411764705882353,10230.0
1.6666944449074153e-05,1.0,1.0,10985.0
3.3333888898148306e-05,0.0,0.0,6042.6
3.3333888898148306e-05,0.0,0.058823529411764705,7134.5
3.3333888898148306e-05,0.0,0.11764705882352941,7066.9
3.3333888898148306e-05,0.0,0.17647058823529413,7133.0
3.3333888898148306e-05,0.0,0.23529411764705882,6994.6
3.3333888898148306e-05,0.0,0.29411764705882354,8105.7
3.3333888898148306e-05,0.0,0.35294117647058826,7531.6
3.3333888898148306e-05,0.0,0.4117647058823529,6885.3
3.3333888898148306e-05,0.0,0.47058823529411764,8392.1
3.3333888898148306e-05,0.0,0.5294117647058824,7082.4
3.3333888898148306e-05,0.0,0.5882352941176471,7784.1
3.3333888898148306e-05,0.0,0.6470588235294118,7331.9
3.3333888898148306e-05,0.0,0.7058823529411765,6705.7
3.3333888898148306e-05,0.0,0.7647058823529411,7541.8
3.3333888898148306e-05,0.0,0.8235294117647058,6770.2
3.3333888898148306e-05,0.0,0.8823529411764706,7556.9
3.3333888898148306e-05,0.0,0.9411764705882353,6804.8
3.3333888898148306e-05,0.0,1.0,7577.2
3.3333888898148306e-05,0.2,0.0,8315.9
3.3333888898148306e-05,0.2,0.058823529411764705,9305.9
3.3333888898148306e-05,0.2,0.11764705882352941,9098.4
3.3333888898148306e-05,0.2,0.17647058823529413,8648.7
3.3333888898148306e-05,0.2,0.23529411764705882,9060.7
3.3333888898148306e-05,0.2,0.29411764705882354,9099.8
3.3333888898148306e-05,0.2,0.35294117647058826,8996.0
3.3333888898148306e-05,0.2,0.4117647058823529,9001.6
3.3333888898148306e-05,0.2,0.47058823529411764,8925.2
3.3333888898148306e-05,0.2,0.5294117647058824,9046.5
3.3333888898148306e-05,0.2,0.5882352941176471,9529.2
3.3333888898148306e-05,0.2,0.6470588235294118,8603.6
3.3333888898148306e-05,0.2,0.7058823529411765,8711.9
3.3333888898148306e-05,0.2,0.7647058823529411,8941.0
3.3333888898148306e-05,0.2,0.8235294117647058,9008.5
3.3333888898148306e-05,0.2,0.8823529411764706,8445.6
3.3333888898148306e-05,0.2,0.9411764705882353,9101.8
3.3333888898148306e-05,0.2,1.0,9043.4
3.3333888898148306e-05,0.4,0.0,10409.0
3.3333888898148306e-05,0.4,0.058823529411764705,10225.0
3.3333888898148306e-05,0.4,0.11764705882352941,9990.1
3.3333888898148306e-05,0.4,0.17647058823529413,9734.9
3.3333888898148306e-05,0.4,0.23529411764705882,9330.1
3.3333888898148306e-05,0.4,0.29411764705882354,9579.1
3.3333888898148306e-05,0.4,0.35294117647058826,9921.8
3.3333888898148306e-05,0.4,0.4117647058823529,9659.7
3.3333888898148306e-05,0.4,0.47058823529411764,9572.1
3.3333888898148306e-05,0.4,0.5294117647058824,9678.2
3.3333888898148306e-05,0.4,0.5882352941176471,10007.0
3.3333888898148306e-05,0.4,0.6470588235294118,9665.7
3.3333888898148306e-05,0.4,0.7058823529411765,10726.0
3.3333888898148306e-05,0.4,0.7647058823529411,10185.0
3.3333888898148306e-05,0.4,0.8235294117647058,10087.0
3.3333888898148306e-05,0.4,0.8823529411764706,9799.2
3.3333888898148306e-05,0.4,0.9411764705882353,10085.0
3.3333888898148306e-05,0.4,1.0,10769.0
3.3333888898148306e-05,0.6,0.0,10634.0
3.3333888898148306e-05,0.6,0.058823529411764705,9358.3
3.3333888898148306e-05,0.6,0.11764705882352941,9327.9
3.3333888898148306e-05,0.6,0.17647058823529413,9048.4
3.3333888898148306e-05,0.6,0.23529411764705882,9931.0
3.3333888898148306e-05,0.6,0.29411764705882354,9809.7
3.3333888898148306e-05,0.6,0.35294117647058826,9655.9
3.3333888898148306e-05,0.6,0.4117647058823529,10016.0
3.3333888898148306e-05,0.6,0.47058823529411764,9727.4
3.3333888898148306e-05,0.6,0.5294117647058824,10386.0
3.3333888898148306e-05,0.6,0.5882352941176471,10263.0
3.3333888898148306e-05,0.6,0.6470588235294118,9486.6
3.3333888898148306e-05,0.6,0.7058823529411765,10353.0
3.3333888898148306e-05,0.6,0.7647058823529411,10158.0
3.3333888898148306e-05,0.6,0.8235294117647058,11082.0
3.3333888898148306e-05,0.6,0.8823529411764706,10362.0
3.3333888898148306e-05,0.6,0.9411764705882353,10314.0
3.3333888898148306e-05,0.6,1.0,10870.0
3.3333888898148306e-05,0.8,0.0,10152.0
3.3333888898148306e-05,0.8,0.058823529411764705,10393.0
3.3333888898148306e-05,0.8,0.11764705882352941,9750.4
3.3333888898148306e-05,0.8,0.17647058823529413,9812.0
3.3333888898148306e-05,0.8,0.23529411764705882,9684.0
3.3333888898148306e-05,0.8,0.29411764705882354,10239.0
3.3333888898148306e-05,0.8,0.35294117647058826,9518.4
3.3333888898148306e-05,0.8,0.4117647058823529,9787.7
3.3333888898148306e-05,0.8,0.47058823529411764,10559.0
3.3333888898148306e-05,0.8,0.5294117647058824,10495.0
3.3333888898148306e-05,0.8,0.5882352941176471,9423.3
3.3333888898148306e-05,0.8,0.6470588235294118,10370.0
3.3333888898148306e-05,0.8,0.7058823529411765,9921.9
3.3333888898148306e-05,0.8,0.7647058823529411,10109.0
3.3333888898148306e-05,0.8,0.8235294117647058,10726.0
3.3333888898148306e-05,0.8,0.8823529411764706,10465.0
3.3333888898148306e-05,0.8,0.9411764705882353,9799.4
3.3333888898148306e-05,0.8,1.0,10555.0
3.3333888898148306e-05,1.0,0.0,10912.0
3.3333888898148306e-05,1.0,0.058823529411764705,10294.0
3.3333888898148306e-05,1.0,0.11764705882352941,9602.0
3.3333888898148306e-05,1.0,0.17647058823529413,10432.0
3.3333888898148306e-05,1.0,0.23529411764705882,9021.4
3.3333888898148306e-05,1.0,0.29411764705882354,9885.4
3.3333888898148306e-05,1.0,0.35294117647058826,9895.4
3.3333888898148306e-05,1.0,0.4117647058823529,9541.1
3.3333888898148306e-05,1.0,0.47058823529411764,10024.0
3.3333888898148306e-05,1.0,0.5294117647058824,9522.7
3.3333888898148306e-05,1.0,0.5882352941176471,10021.0
3.3333888898148306e-05,1.0,0.6470588235294118,9643.9
3.3333888898148306e-05,1.0,0.7058823529411765,10919.0
3.3333888898148306e-05,1.0,0.7647058823529411,10301.0
3.3333888898148306e-05,1.0,0.8235294117647058,10522.0
3.3333888898148306e-05,1.0,0.8823529411764706,10578.0
3.3333888898148306e-05,1.0,0.9411764705882353,10359.0
3.3333888898148306e-05,1.0,1.0,10450.0
5.0000833347222455e-05,0.0,0.0,5659.5
5.0000833347222455e-05,0.0,0.058823529411764705,7588.3
5.0000833347222455e-05,0.0,0.11764705882352941,6588.1
5.0000833347222455e-05,0.0,0.17647058823529413,7400.8
5.0000833347222455e-05,0.0,0.23529411764705882,7387.5
5.0000833347222455e-05,0.0,0.29411764705882354,7195.4
5.0000833347222455e-05,0.0,0.35294117647058826,7383.9
5.0000833347222455e-05,0.0,0.4117647058823529,7815.3
5.0000833347222455e-05,0.0,0.47058823529411764,6948.2
5.0000833347222455e-05,0.0,0.5294117647058824,7914.4
5.0000833347222455e-05,0.0,0.5882352941176471,7142.8
5.0000833347222455e-05,0.0,0.6470588235294118,7656.1
5.0000833347222455e-05,0.0,0.7058823529411765,7432.4
5.0000833347222455e-05,0.0,0.7647058823529411,7206.7
5.0000833347222455e-05,0.0,0.8235294117647058,7174.3
5.0000833347222455e-05,0.0,0.8823529411764706,7213.8
5.0000833347222455e-05,0.0,0.9411764705882353,8300.2
5.0000833347222455e-05,0.0,1.0,7305.1
5.0000833347222455e-05,0.2,0.0,8814.8
5.0000833347222455e-05,0.2,0.058823529411764705,9261.6
5.0000833347222455e-05,0.2,0.11764705882352941,9095.6
5.0000833347222455e-05,0.2,0.17647058823529413,8226.0
5.0000833347222455e-05,0.2,0.23529411764705882,8701.9
5.0000833347222455e-05,0.2,0.29411764705882354,8920.0
5.0000833347222455e-05,0.2,0.35294117647058826,8870.4
5.0000833347222455e-05,0.2,0.4117647058823529,9062.3
5.0000833347222455e-05,0.2,0.47058823529411764,8674.2
5.0000833347222455e-05,0.2,0.5294117647058824,9213.2
5.0000833347222455e-05,0.2,0.5882352941176471,9787.6
5.0000833347222455e-05,0.2,0.6470588235294118,9053.5
5.0000833347222455e-05,0.2,0.7058823529411765,9221.4
5.0000833347222455e-05,0.2,0.7647058823529411,8572.5
5.0000833347222455e-05,0.2,0.8235294117647058,9460.9
5.0000833347222455e-05,0.2,0.8823529411764706,9657.4
5.0000833347222455e-05,0.2,0.9411764705882353,9043.1
5.0000833347222455e-05,0.2,1.0,8951.6
5.0000833347222455e-05,0.4,0.0,10095.0
5.0000833347222455e-05,0.4,0.058823529411764705,10071.0
5.0000833347222455e-05,0.4,0.11764705882352941,10368.0
5.0000833347222455e-05,0.4,0.17647058823529413,9254.0
5.0000833347222455e-05,0.4,0.23529411764705882,10392.0
5.0000833347222455e-05,0.4,0.29411764705882354,10230.0
5.0000833347222455e-05,0.4,0.35294117647058826,9797.2
5.0000833347222455e-05,0.4,0.4117647058823529,9549.2
5.0000833347222455e-05,0.4,0.47058823529411764,9902.0
5.0000833347222455e-05,0.4,0.5294117647058824,10151.0
5.0000833347222455e-05,0.4,0.5882352941176471,10477.0
5.0000833347222455e-05,0.4,0.6470588235294118,9497.1
5.0000833347222455e-05,0.4,0.7058823529411765,10126.0
5.0000833347222455e-05,0.4,0.7647058823529411,10152.0
5.0000833347222455e-05,0.4,0.8235294117647058,10333.0
5.0000833347222455e-05,0.4,0.8823529411764706,10000.0
5.0000833347222455e-05,0.4,0.9411764705882353,9847.1
5.0000833347222455e-05,0.4,1.0,10791.0
5.0000833347222455e-05,0.6,0.0,10286.0
5.0000833347222455e-05,0.6,0.058823529411764705,9827.6
5.0000833347222455e-05,0.6,0.11764705882352941,10177.0
5.0000833347222455e-05,0.6,0.17647058823529413,9236.4
5.0000833347222455e-05,0.6,0.23529411764705882,10280.0
5.0000833347222455e-05,0.6,0.29411764705882354,9262.8
5.0000833347222455e-05,0.6,0.35294117647058826,10278.0
5.0000833347222455e-05,0.6,0.4117647058823529,9790.1
5.0000833347222455e-05,0.6,0.47058823529411764,10223.0
5.0000833347222455e-05,0.6,0.5294117647058824,10039.0
5.0000833347222455e-05,0.6,0.5882352941176471,9605.0
5.0000833347222455e-05,0.6,0.6470588235294118,9403.1
5.0000833347222455e-05,0.6,0.7058823529411765,9980.2
5.0000833347222455e-05,0.6,0.7647058823529411,9953.6
5.0000833347222455e-05,0.6,0.8235294117647058,10131.0
5.0000833347222455e-05,0.6,0.8823529411764706,10732.0
5.0000833347222455e-05,0.6,0.9411764705882353,10474.0
5.0000833347222455e-05,0.6,1.0,10155.0
5.0000833347222455e-05,0.8,0.0,10354.0
5.0000833347222455e-05,0.8,0.058823529411764705,10301.0
5.0000833347222455e-05,0.8,0.11764705882352941,10583.0
5.0000833347222455e-05,0.8,0.17647058823529413,8609.1
5.0000833347222455e-05,0.8,0.23529411764705882,10181.0
5.0000833347222455e-05,0.8,0.29411764705882354,9470.7
5.0000833347222455e-05,0.8,0.35294117647058826,9601.2
5.0000833347222455e-05,0.8,0.4117647058823529,10373.0
5.0000833347222455e-05,0.8,0.47058823529411764,10329.0
5.0000833347222455e-05,0.8,0.5294117647058824,11107.0
5.0000833347222455e-05,0.8,0.5882352941176471,10420.0
5.0000833347222455e-05,0.8,0.6470588235294118,10058.0
5.0000833347222455e-05,0.8,0.7058823529411765,10187.0
5.0000833347222455e-05,0.8,0.7647058823529411,10518.0
5.0000833347222455e-05,0.8,0.8235294117647058,11042.0
5.0000833347222455e-05,0.8,0.8823529411764706,10253.0
5.0000833347222455e-05,0.8,0.9411764705882353,10778.0
5.0000833347222455e-05,0.8,1.0,10697.0
5.0000833347222455e-05,1.0,0.0,10871.0
5.0000833347222455e-05,1.0,0.058823529411764705,10407.0
5.0000833347222455e-05,1.0,0.11764705882352941,9664.1
5.0000833347222455e-05,1.0,0.17647058823529413,10010.0
5.0000833347222455e-05,1.0,0.23529411764705882,9103.5
5.0000833347222455e-05,1.0,0.29411764705882354,10674.0
5.0000833347222455e-05,1.0,0.35294117647058826,9926.3
5.0000833347222455e-05,1.0,0.4117647058823529,10438.0
5.0000833347222455e-05,1.0,0.47058823529411764,9617.6
5.0000833347222455e-05,1.0,0.5294117647058824,10710.0
5.0000833347222455e-05,1.0,0.5882352941176471,10315.0
5.0000833347222455e-05,1.0,0.6470588235294118,9848.3
5.0000833347222455e-05,1.0,0.7058823529411765,10608.0
5.0000833347222455e-05,1.0,0.7647058823529411,10710.0
5.0000833347222455e-05,1.0,0.8235294117647058,10453.0
5.0000833347222455e-05,1.0,0.8823529411764706,10295.0
5.0000833347222455e-05,1.0,0.9411764705882353,10620.0
5.0000833347222455e-05,1.0,1.0,10455.0
6.666777779629661e-05,0.0,0.0,6272.1
6.666777779629661e-05,0.0,0.058823529411764705,7091.5
6.666777779629661e-05,0.0,0.11764705882352941,7380.9
6.666777779629661e-05,0.0,0.17647058823529413,6836.2
6.666777779629661e-05,0.0,0.23529411764705882,7468.7
6.666777779629661e-05,0.0,0.29411764705882354,7942.3
6.666777779629661e-05,0.0,0.35294117647058826,7437.4
6.666777779629661e-05,0.0,0.4117647058823529,7887.1
6.666777779629661e-05,0.0,0.47058823529411764,7914.9
6.666777779629661e-05,0.0,0.5294117647058824,7851.8
6.666777779629661e-05,0.0,0.5882352941176471,6988.2
6.666777779629661e-05,0.0,0.6470588235294118,7766.3
6.666777779629661e-05,0.0,0.7058823529411765,6828.5
6.666777779629661e-05,0.0,0.7647058823529411,7466.6
6.666777779629661e-05,0.0,0.8235294117647058,7959.8
6.666777779629661e-05,0.0,0.8823529411764706,7109.5
6.666777779629661e-05,0.0,0.9411764705882353,7514.3
6.666777779629661e-05,0.0,1.0,7088.4
6.666777779629661e-05,0.2,0.0,8603.9
6.666777779629661e-05,0.2,0.058823529411764705,8916.8
6.666777779629661e-05,0.2,0.11764705882352941,9373.9
6.666777779629661e-05,0.2,0.17647058823529413,7633.1
6.666777779629661e-05,0.2,0.23529411764705882,8801.1
6.666777779629661e-05,0.2,0.29411764705882354,9051.0
6.666777779629661e-05,0.2,0.35294117647058826,9123.6
6.666777779629661e-05,0.2,0.4117647058823529,8975.4
6.666777779629661e-05,0.2,0.47058823529411764,9351.5
6.666777779629661e-05,0.2,0.5294117647058824,8966.0
6.666777779629661e-05,0.2,0.5882352941176471,9060.4
6.666777779629661e-05,0.2,0.6470588235294118,9173.6
6.666777779629661e-05,0.2,0.7058823529411765,8841.9
6.666777779629661e-05,0.2,0.7647058823529411,8740.4
6.666777779629661e-05,0.2,0.8235294117647058,9057.3
6.666777779629661e-05,0.2,0.8823529411764706,8414.4
6.666777779629661e-05,0.2,0.9411764705882353,9882.4
6.666777779629661e-05,0.2,1.0,9609.3
6.666777779629661e-05,0.4,0.0,10617.0
6.666777779629661e-05,0.4,0.058823529411764705,10077.0
6.666777779629661e-05,0.4,0.11764705882352941,10201.0
6.666777779629661e-05,0.4,0.17647058823529413,10236.0
6.666777779629661e-05,0.4,0.23529411764705882,10071.0
6.666777779629661e-05,0.4,0.29411764705882354,9447.9
6.666777779629661e-05,0.4,0.35294117647058826,9239.7
6.666777779629661e-05,0.4,0.4117647058823529,10253.0
6.666777779629661e-05,0.4,0.47058823529411764,9320.8
6.666777779629661e-05,0.4,0.5294117647058824,9514.0
6.666777779629661e-05,0.4,0.5882352941176471,9387.1
6.666777779629661e-05,0.4,0.6470588235294118,10785.0
6.666777779629661e-05,0.4,0.7058823529411765,10004.0
6.666777779629661e-05,0.4,0.7647058823529411,9968.8
6.666777779629661e-05,0.4,0.8235294117647058,10318.0
6.666777779629661e-05,0.4,0.8823529411764706,9996.8
6.666777779629661e-05,0.4,0.9411764705882353,10522.0
6.666777779629661e-05,0.4,1.0,10428.0
6.666777779629661e-05,0.6,0.0,11014.0
6.666777779629661e-05,0.6,0.058823529411764705,10623.0
6.666777779629661e-05,0.6,0.11764705882352941,10163.0
6.666777779629661e-05,0.6,0.17647058823529413,9697.3
6.666777779629661e-05,0.6,0.23529411764705882,10715.0
6.666777779629661e-05,0.6,0.29411764705882354,10132.0
6.666777779629661e-05,0.6,0.35294117647058826,8830.8
6.666777779629661e-05,0.6,0.4117647058823529,10293.0
6.666777779629661e-05,0.6,0.47058823529411764,10068.0
6.666777779629661e-05,0.6,0.5294117647058824,10012.0
6.666777779629661e-05,0.6,0.5882352941176471,10364.0
6.666777779629661e-05,0.6,0.6470588235294118,10280.0
6.666777779629661e-05,0.6,0.7058823529411765,10409.0
6.666777779629661e-05,0.6,0.7647058823529411,10038.0
6.666777779629661e-05,0.6,0.8235294117647058,10732.0
6.666777779629661e-05,0.6,0.8823529411764706,10842.0
6.666777779629661e-05,0.6,0.9411764705882353,10386.0
6.666777779629661e-05,0.6,1.0,10493.0
6.666777779629661e-05,0.8,0.0,11930.0
6.666777779629661e-05,0.8,0.058823529411764705,10317.0
