spout_wait,spliters,counters,<$throughput
0.00010001000100010001,0.8,0.11764705882352941,14911.0
0.00010001000100010001,0.8,0.17647058823529413,15386.0
0.00010001000100010001,0.8,0.23529411764705882,15624.0
0.00010001000100010001,0.8,0.29411764705882354,15345.0
0.00010001000100010001,0.8,0.35294117647058826,16456.0
0.00010001000100010001,0.8,0.4117647058823529,16596.0
0.00010001000100010001,0.8,0.47058823529411764,17453.0
0.00010001000100010001,0.8,0.5294117647058824,17943.0
0.00010001000100010001,0.8,0.5882352941176471,18073.0
0.00010001000100010001,0.8,0.6470588235294118,17881.0
0.00010001000100010001,0.8,0.7058823529411765,18751.0
0.00010001000100010001,0.8,0.7647058823529411,18567.0
0.00010001000100010001,0.8,0.8235294117647058,19421.0
0.00010001000100010001,0.8,0.8823529411764706,18652.0
0.00010001000100010001,0.8,0.9411764705882353,20209.0
0.00010001000100010001,0.8,1.0,19959.0
0.00010001000100010001,1.0,0.0,8800.9
0.00010001000100010001,1.0,0.058823529411764705,12617.0
0.00010001000100010001,1.0,0.11764705882352941,14421.0
0.00010001000100010001,1.0,0.17647058823529413,14834.0
0.00010001000100010001,1.0,0.23529411764705882,15850.0
0.00010001000100010001,1.0,0.29411764705882354,16530.0
0.00010001000100010001,1.0,0.35294117647058826,16515.0
0.00010001000100010001,1.0,0.4117647058823529,17343.0
0.00010001000100010001,1.0,0.47058823529411764,18191.0
0.00010001000100010001,1.0,0.5294117647058824,19480.0
0.00010001000100010001,1.0,0.5882352941176471,18076.0
0.00010001000100010001,1.0,0.6470588235294118,19354.0
0.00010001000100010001,1.0,0.7058823529411765,19893.0
0.00010001000100010001,1.0,0.7647058823529411,18865.0
0.00010001000100010001,1.0,0.8235294117647058,20164.0
0.00010001000100010001,1.0,0.8823529411764706,19422.0
0.00010001000100010001,1.0,0.9411764705882353,21842.0
0.00010001000100010001,1.0,1.0,18139.0
0.00020002000200020003,0.0,0.0,8220.5
0.00020002000200020003,0.0,0.058823529411764705,12297.0
0.00020002000200020003,0.0,0.11764705882352941,12566.0
0.00020002000200020003,0.0,0.17647058823529413,12158.0
0.00020002000200020003,0.0,0.23529411764705882,14633.0
0.00020002000200020003,0.0,0.29411764705882354,12046.0
0.00020002000200020003,0.0,0.35294117647058826,12308.0
0.00020002000200020003,0.0,0.4117647058823529,14672.0
0.00020002000200020003,0.0,0.47058823529411764,13297.0
0.00020002000200020003,0.0,0.5294117647058824,14066.0
0.00020002000200020003,0.0,0.5882352941176471,15143.0
0.00020002000200020003,0.0,0.6470588235294118,13273.0
0.00020002000200020003,0.0,0.7058823529411765,13984.0
0.00020002000200020003,0.0,0.7647058823529411,16371.0
0.00020002000200020003,0.0,0.8235294117647058,14704.0
0.00020002000200020003,0.0,0.8823529411764706,12693.0
0.00020002000200020003,0.0,0.9411764705882353,18214.0
0.00020002000200020003,0.0,1.0,14088.0
0.00020002000200020003,0.2,0.0,8807.9
0.00020002000200020003,0.2,0.058823529411764705,12331.0
0.00020002000200020003,0.2,0.11764705882352941,12472.0
0.00020002000200020003,0.2,0.17647058823529413,15170.0
0.00020002000200020003,0.2,0.23529411764705882,15828.0
0.00020002000200020003,0.2,0.29411764705882354,15182.0
0.00020002000200020003,0.2,0.35294117647058826,16035.0
0.00020002000200020003,0.2,0.4117647058823529,17097.0
0.00020002000200020003,0.2,0.47058823529411764,15911.0
0.00020002000200020003,0.2,0.5294117647058824,17240.0
0.00020002000200020003,0.2,0.5882352941176471,17616.0
0.00020002000200020003,0.2,0.6470588235294118,16383.0
0.00020002000200020003,0.2,0.7058823529411765,17653.0
0.00020002000200020003,0.2,0.7647058823529411,17518.0
0.00020002000200020003,0.2,0.8235294117647058,17707.0
0.00020002000200020003,0.2,0.8823529411764706,19593.0
0.00020002000200020003,0.2,0.9411764705882353,19555.0
0.00020002000200020003,0.2,1.0,17926.0
0.00020002000200020003,0.4,0.0,9017.3
0.00020002000200020003,0.4,0.058823529411764705,13119.0
0.00020002000200020003,0.4,0.11764705882352941,14959.0
0.00020002000200020003,0.4,0.17647058823529413,14548.0
0.00020002000200020003,0.4,0.23529411764705882,15029.0
0.00020002000200020003,0.4,0.29411764705882354,15827.0
0.00020002000200020003,0.4,0.35294117647058826,16580.0
0.00020002000200020003,0.4,0.4117647058823529,17085.0
0.00020002000200020003,0.4,0.47058823529411764,17656.0
0.00020002000200020003,0.4,0.5294117647058824,18421.0
0.00020002000200020003,0.4,0.5882352941176471,17772.0
0.00020002000200020003,0.4,0.6470588235294118,19040.0
0.00020002000200020003,0.4,0.7058823529411765,19845.0
0.00020002000200020003,0.4,0.7647058823529411,18144.0
0.00020002000200020003,0.4,0.8235294117647058,20971.0
0.00020002000200020003,0.4,0.8823529411764706,19103.0
0.00020002000200020003,0.4,0.9411764705882353,20360.0
0.00020002000200020003,0.4,1.0,19775.0
0.00020002000200020003,0.6,0.0,9137.1
0.00020002000200020003,0.6,0.058823529411764705,12591.0
0.00020002000200020003,0.6,0.11764705882352941,14792.0
0.00020002000200020003,0.6,0.17647058823529413,15613.0
0.00020002000200020003,0.6,0.23529411764705882,15856.0
0.00020002000200020003,0.6,0.29411764705882354,16214.0
0.00020002000200020003,0.6,0.35294117647058826,16355.0
0.00020002000200020003,0.6,0.4117647058823529,17333.0
0.00020002000200020003,0.6,0.47058823529411764,18002.0
0.00020002000200020003,0.6,0.5294117647058824,19287.0
0.00020002000200020003,0.6,0.5882352941176471,17715.0
0.00020002000200020003,0.6,0.6470588235294118,19536.0
0.00020002000200020003,0.6,0.7058823529411765,17653.0
0.00020002000200020003,0.6,0.7647058823529411,19116.0
0.00020002000200020003,0.6,0.8235294117647058,19353.0
0.00020002000200020003,0.6,0.8823529411764706,20035.0
0.00020002000200020003,0.6,0.9411764705882353,20636.0
0.00020002000200020003,0.6,1.0,19784.0
0.00020002000200020003,0.8,0.0,8928.5
0.00020002000200020003,0.8,0.058823529411764705,12773.0
0.00020002000200020003,0.8,0.11764705882352941,14910.0
0.00020002000200020003,0.8,0.17647058823529413,15312.0
0.00020002000200020003,0.8,0.23529411764705882,15810.0
0.00020002000200020003,0.8,0.29411764705882354,16402.0
0.00020002000200020003,0.8,0.35294117647058826,16846.0
0.00020002000200020003,0.8,0.4117647058823529,16913.0
0.00020002000200020003,0.8,0.47058823529411764,17888.0
0.00020002000200020003,0.8,0.5294117647058824,18636.0
0.00020002000200020003,0.8,0.5882352941176471,18177.0
0.00020002000200020003,0.8,0.6470588235294118,19548.0
0.00020002000200020003,0.8,0.7058823529411765,19162.0
0.00020002000200020003,0.8,0.7647058823529411,19311.0
0.00020002000200020003,0.8,0.8235294117647058,20593.0
0.00020002000200020003,0.8,0.8823529411764706,19967.0
0.00020002000200020003,0.8,0.9411764705882353,20674.0
0.00020002000200020003,0.8,1.0,20683.0
0.00020002000200020003,1.0,0.0,8326.6
0.00020002000200020003,1.0,0.058823529411764705,12603.0
0.00020002000200020003,1.0,0.11764705882352941,14618.0
0.00020002000200020003,1.0,0.17647058823529413,15466.0
0.00020002000200020003,1.0,0.23529411764705882,16059.0
0.00020002000200020003,1.0,0.29411764705882354,16526.0
0.00020002000200020003,1.0,0.35294117647058826,16084.0
0.00020002000200020003,1.0,0.4117647058823529,17687.0
0.00020002000200020003,1.0,0.47058823529411764,18400.0
0.00020002000200020003,1.0,0.5294117647058824,19187.0
0.00020002000200020003,1.0,0.5882352941176471,19227.0
0.00020002000200020003,1.0,0.6470588235294118,20070.0
0.00020002000200020003,1.0,0.7058823529411765,19814.0
0.00020002000200020003,1.0,0.7647058823529411,18948.0
0.00020002000200020003,1.0,0.8235294117647058,19391.0
0.00020002000200020003,1.0,0.8823529411764706,19563.0
0.00020002000200020003,1.0,0.9411764705882353,22060.0
0.00020002000200020003,1.0,1.0,21262.0
0.00030003000300030005,0.0,0.0,8823.4
0.00030003000300030005,0.0,0.058823529411764705,12185.0
0.00030003000300030005,0.0,0.11764705882352941,12938.0
0.00030003000300030005,0.0,0.17647058823529413,12029.0
0.00030003000300030005,0.0,0.23529411764705882,14879.0
0.00030003000300030005,0.0,0.29411764705882354,13797.0
0.00030003000300030005,0.0,0.35294117647058826,13781.0
0.00030003000300030005,0.0,0.4117647058823529,14252.0
0.00030003000300030005,0.0,0.47058823529411764,13562.0
0.00030003000300030005,0.0,0.5294117647058824,13889.0
0.00030003000300030005,0.0,0.5882352941176471,15581.0
0.00030003000300030005,0.0,0.6470588235294118,14072.0
0.00030003000300030005,0.0,0.7058823529411765,14385.0
0.00030003000300030005,0.0,0.7647058823529411,16755.0
0.00030003000300030005,0.0,0.8235294117647058,14354.0
0.00030003000300030005,0.0,0.8823529411764706,14891.0
0.00030003000300030005,0.0,0.9411764705882353,18081.0
0.00030003000300030005,0.0,1.0,14346.0
0.00030003000300030005,0.2,0.0,9228.7
0.00030003000300030005,0.2,0.058823529411764705,12491.0
0.00030003000300030005,0.2,0.11764705882352941,13479.0
0.00030003000300030005,0.2,0.17647058823529413,15091.0
0.00030003000300030005,0.2,0.23529411764705882,15360.0
0.00030003000300030005,0.2,0.29411764705882354,14720.0
0.00030003000300030005,0.2,0.35294117647058826,16783.0
0.00030003000300030005,0.2,0.4117647058823529,16881.0
0.00030003000300030005,0.2,0.47058823529411764,16004.0
0.00030003000300030005,0.2,0.5294117647058824,17799.0
0.00030003000300030005,0.2,0.5882352941176471,17917.0
0.00030003000300030005,0.2,0.6470588235294118,16121.0
0.00030003000300030005,0.2,0.7058823529411765,19047.0
0.00030003000300030005,0.2,0.7647058823529411,18417.0
0.00030003000300030005,0.2,0.8235294117647058,17926.0
0.00030003000300030005,0.2,0.8823529411764706,19167.0
0.00030003000300030005,0.2,0.9411764705882353,19510.0
0.00030003000300030005,0.2,1.0,17820.0
0.00030003000300030005,0.4,0.0,9356.2
0.00030003000300030005,0.4,0.058823529411764705,13013.0
0.00030003000300030005,0.4,0.11764705882352941,14984.0
0.00030003000300030005,0.4,0.17647058823529413,14536.0
0.00030003000300030005,0.4,0.23529411764705882,15654.0
0.00030003000300030005,0.4,0.29411764705882354,16283.0
0.00030003000300030005,0.4,0.35294117647058826,16810.0
0.00030003000300030005,0.4,0.4117647058823529,16950.0
0.00030003000300030005,0.4,0.47058823529411764,18216.0
0.00030003000300030005,0.4,0.5294117647058824,18983.0
0.00030003000300030005,0.4,0.5882352941176471,18561.0
0.00030003000300030005,0.4,0.6470588235294118,18441.0
0.00030003000300030005,0.4,0.7058823529411765,19103.0
0.00030003000300030005,0.4,0.7647058823529411,18268.0
0.00030003000300030005,0.4,0.8235294117647058,20030.0
0.00030003000300030005,0.4,0.8823529411764706,19030.0
0.00030003000300030005,0.4,0.9411764705882353,21605.0
0.00030003000300030005,0.4,1.0,20182.0
0.00030003000300030005,0.6,0.0,9527.2
0.00030003000300030005,0.6,0.058823529411764705,12203.0
0.00030003000300030005,0.6,0.11764705882352941,15042.0
0.00030003000300030005,0.6,0.17647058823529413,15290.0
0.00030003000300030005,0.6,0.23529411764705882,16262.0
0.00030003000300030005,0.6,0.29411764705882354,16210.0
0.00030003000300030005,0.6,0.35294117647058826,16742.0
0.00030003000300030005,0.6,0.4117647058823529,17659.0
0.00030003000300030005,0.6,0.47058823529411764,17973.0
0.00030003000300030005,0.6,0.5294117647058824,19050.0
0.00030003000300030005,0.6,0.5882352941176471,19209.0
0.00030003000300030005,0.6,0.6470588235294118,19112.0
0.00030003000300030005,0.6,0.7058823529411765,20134.0
0.00030003000300030005,0.6,0.7647058823529411,18605.0
0.00030003000300030005,0.6,0.8235294117647058,20582.0
0.00030003000300030005,0.6,0.8823529411764706,20060.0
0.00030003000300030005,0.6,0.9411764705882353,21687.0
0.00030003000300030005,0.6,1.0,20710.0
0.00030003000300030005,0.8,0.0,9560.1
0.00030003000300030005,0.8,0.058823529411764705,12668.0
0.00030003000300030005,0.8,0.11764705882352941,15110.0
0.00030003000300030005,0.8,0.17647058823529413,15404.0
0.00030003000300030005,0.8,0.23529411764705882,15577.0
0.00030003000300030005,0.8,0.29411764705882354,16918.0
0.00030003000300030005,0.8,0.35294117647058826,16961.0
0.00030003000300030005,0.8,0.4117647058823529,17204.0
0.00030003000300030005,0.8,0.47058823529411764,17479.0
0.00030003000300030005,0.8,0.5294117647058824,18873.0
0.00030003000300030005,0.8,0.5882352941176471,18227.0
0.00030003000300030005,0.8,0.6470588235294118,19633.0
0.00030003000300030005,0.8,0.7058823529411765,19578.0
0.00030003000300030005,0.8,0.7647058823529411,19639.0
0.00030003000300030005,0.8,0.8235294117647058,20916.0
0.00030003000300030005,0.8,0.8823529411764706,18676.0
0.00030003000300030005,0.8,0.9411764705882353,21488.0
0.00030003000300030005,0.8,1.0,20166.0
0.00030003000300030005,1.0,0.0,9039.4
0.00030003000300030005,1.0,0.058823529411764705,12779.0
0.00030003000300030005,1.0,0.11764705882352941,15333.0
0.00030003000300030005,1.0,0.17647058823529413,15648.0
0.00030003000300030005,1.0,0.23529411764705882,15741.0
0.00030003000300030005,1.0,0.29411764705882354,16253.0
0.00030003000300030005,1.0,0.35294117647058826,16851.0
0.00030003000300030005,1.0,0.4117647058823529,17559.0
0.00030003000300030005,1.0,0.47058823529411764,18203.0
0.00030003000300030005,1.0,0.5294117647058824,19479.0
0.00030003000300030005,1.0,0.5882352941176471,18891.0
0.00030003000300030005,1.0,0.6470588235294118,19705.0
0.00030003000300030005,1.0,0.7058823529411765,19942.0
0.00030003000300030005,1.0,0.7647058823529411,20253.0
0.00030003000300030005,1.0,0.8235294117647058,20591.0
0.00030003000300030005,1.0,0.8823529411764706,20451.0
0.00030003000300030005,1.0,0.9411764705882353,21629.0
0.00030003000300030005,1.0,1.0,21759.0
0.00040004000400040005,0.0,0.0,8785.9
0.00040004000400040005,0.0,0.058823529411764705,12419.0
0.00040004000400040005,0.0,0.11764705882352941,13658.0
0.00040004000400040005,0.0,0.17647058823529413,12359.0
0.00040004000400040005,0.0,0.23529411764705882,14485.0
0.00040004000400040005,0.0,0.29411764705882354,13256.0
0.00040004000400040005,0.0,0.35294117647058826,13024.0
0.00040004000400040005,0.0,0.4117647058823529,15183.0
0.00040004000400040005,0.0,0.47058823529411764,14224.0
0.00040004000400040005,0.0,0.5294117647058824,14443.0
0.00040004000400040005,0.0,0.5882352941176471,16926.0
0.00040004000400040005,0.0,0.6470588235294118,14978.0
0.00040004000400040005,0.0,0.7058823529411765,14360.0
0.00040004000400040005,0.0,0.7647058823529411,16427.0
0.00040004000400040005,0.0,0.8235294117647058,14763.0
0.00040004000400040005,0.0,0.8823529411764706,14622.0
0.00040004000400040005,0.0,0.9411764705882353,17414.0
0.00040004000400040005,0.0,1.0,14336.0
0.00040004000400040005,0.2,0.0,9314.4
0.00040004000400040005,0.2,0.058823529411764705,13222.0
0.00040004000400040005,0.2,0.11764705882352941,13744.0
0.00040004000400040005,0.2,0.17647058823529413,14860.0
0.00040004000400040005,0.2,0.23529411764705882,15612.0
0.00040004000400040005,0.2,0.29411764705882354,14275.0
0.00040004000400040005,0.2,0.35294117647058826,16747.0
0.00040004000400040005,0.2,0.4117647058823529,16081.0
0.00040004000400040005,0.2,0.47058823529411764,16802.0
0.00040004000400040005,0.2,0.5294117647058824,18282.0
0.00040004000400040005,0.2,0.5882352941176471,17492.0
0.00040004000400040005,0.2,0.6470588235294118,17249.0
0.00040004000400040005,0.2,0.7058823529411765,19214.0
0.00040004000400040005,0.2,0.7647058823529411,18624.0
0.00040004000400040005,0.2,0.8235294117647058,17585.0
0.00040004000400040005,0.2,0.8823529411764706,19702.0
0.00040004000400040005,0.2,0.9411764705882353,19847.0
0.00040004000400040005,0.2,1.0,17639.0
0.00040004000400040005,0.4,0.0,9461.5
0.00040004000400040005,0.4,0.058823529411764705,12760.0
0.00040004000400040005,0.4,0.11764705882352941,15168.0
0.00040004000400040005,0.4,0.17647058823529413,15676.0
0.00040004000400040005,0.4,0.23529411764705882,16101.0
0.00040004000400040005,0.4,0.29411764705882354,16482.0
0.00040004000400040005,0.4,0.35294117647058826,16631.0
0.00040004000400040005,0.4,0.4117647058823529,17673.0
0.00040004000400040005,0.4,0.47058823529411764,18218.0
0.00040004000400040005,0.4,0.5294117647058824,18616.0
0.00040004000400040005,0.4,0.5882352941176471,18113.0
0.00040004000400040005,0.4,0.6470588235294118,19289.0
0.00040004000400040005,0.4,0.7058823529411765,18910.0
0.00040004000400040005,0.4,0.7647058823529411,18353.0
0.00040004000400040005,0.4,0.8235294117647058,20419.0
0.00040004000400040005,0.4,0.8823529411764706,19893.0
0.00040004000400040005,0.4,0.9411764705882353,22391.0
0.00040004000400040005,0.4,1.0,19428.0
0.00040004000400040005,0.6,0.0,9285.2
0.00040004000400040005,0.6,0.058823529411764705,12743.0
0.00040004000400040005,0.6,0.11764705882352941,15186.0
0.00040004000400040005,0.6,0.17647058823529413,15607.0
0.00040004000400040005,0.6,0.23529411764705882,15775.0
0.00040004000400040005,0.6,0.29411764705882354,16490.0
0.00040004000400040005,0.6,0.35294117647058826,17128.0
0.00040004000400040005,0.6,0.4117647058823529,17993.0
0.00040004000400040005,0.6,0.47058823529411764,18056.0
0.00040004000400040005,0.6,0.5294117647058824,18996.0
0.00040004000400040005,0.6,0.5882352941176471,18231.0
0.00040004000400040005,0.6,0.6470588235294118,19001.0
0.00040004000400040005,0.6,0.7058823529411765,19623.0
0.00040004000400040005,0.6,0.7647058823529411,19247.0
0.00040004000400040005,0.6,0.8235294117647058,20414.0
0.00040004000400040005,0.6,0.8823529411764706,19379.0
0.00040004000400040005,0.6,0.9411764705882353,21595.0
0.00040004000400040005,0.6,1.0,21155.0
0.00040004000400040005,0.8,0.0,9270.5
0.00040004000400040005,0.8,0.058823529411764705,12719.0
0.00040004000400040005,0.8,0.11764705882352941,15595.0
0.00040004000400040005,0.8,0.17647058823529413,15676.0
0.00040004000400040005,0.8,0.23529411764705882,16032.0
0.00040004000400040005,0.8,0.29411764705882354,16195.0
0.00040004000400040005,0.8,0.35294117647058826,17570.0
0.00040004000400040005,0.8,0.4117647058823529,17449.0
0.00040004000400040005,0.8,0.47058823529411764,18204.0
0.00040004000400040005,0.8,0.5294117647058824,20077.0
0.00040004000400040005,0.8,0.5882352941176471,19349.0
0.00040004000400040005,0.8,0.6470588235294118,19529.0
0.00040004000400040005,0.8,0.7058823529411765,20216.0
0.00040004000400040005,0.8,0.7647058823529411,19144.0
0.00040004000400040005,0.8,0.8235294117647058,20974.0
0.00040004000400040005,0.8,0.8823529411764706,19334.0
0.00040004000400040005,0.8,0.9411764705882353,22298.0
0.00040004000400040005,0.8,1.0,21489.0
0.00040004000400040005,1.0,0.0,9361.5
0.00040004000400040005,1.0,0.058823529411764705,12995.0
0.00040004000400040005,1.0,0.11764705882352941,15180.0
0.00040004000400040005,1.0,0.17647058823529413,16099.0
0.00040004000400040005,1.0,0.23529411764705882,16610.0
0.00040004000400040005,1.0,0.29411764705882354,16554.0
0.00040004000400040005,1.0,0.35294117647058826,17031.0
0.00040004000400040005,1.0,0.4117647058823529,17760.0
0.00040004000400040005,1.0,0.47058823529411764,18926.0
0.00040004000400040005,1.0,0.5294117647058824,20159.0
