spouts,max_spout,spout_wait,spliters,counters,netty_min_wait,<$latency
0.0,0.0,1.0,0.0,0.0,0.09090909090909091,100.38
0.0,0.0,1.0,0.0,0.0,1.0,101.53
0.0,0.0,1.0,0.0,0.18181818181818182,0.0,100.55
0.0,0.0,1.0,0.0,0.18181818181818182,0.09090909090909091,100.3
0.0,0.0,1.0,0.0,0.18181818181818182,1.0,101.64
0.0,0.0,1.0,0.0,0.45454545454545453,0.0,101.73
0.0,0.0,1.0,0.0,0.45454545454545453,0.09090909090909091,100.37
0.0,0.0,1.0,0.0,0.45454545454545453,1.0,100.3
0.0,0.0,1.0,0.0,1.0,0.0,101.78
0.0,0.0,1.0,0.0,1.0,0.09090909090909091,101.53
0.0,0.0,1.0,0.0,1.0,1.0,100.4
0.0,0.0,1.0,0.2,0.0,0.0,100.37
0.0,0.0,1.0,0.2,0.0,0.09090909090909091,101.6
0.0,0.0,1.0,0.2,0.0,1.0,100.3
0.0,0.0,1.0,0.2,0.18181818181818182,0.0,100.41
0.0,0.0,1.0,0.2,0.18181818181818182,0.09090909090909091,100.51
0.0,0.0,1.0,0.2,0.18181818181818182,1.0,101.85
0.0,0.0,1.0,0.2,0.45454545454545453,0.0,100.64
0.0,0.0,1.0,0.2,0.45454545454545453,0.09090909090909091,100.44
0.0,0.0,1.0,0.2,0.45454545454545453,1.0,218.24
0.0,0.0,1.0,0.2,1.0,0.0,100.4
0.0,0.0,1.0,0.2,1.0,0.09090909090909091,100.34
0.0,0.0,1.0,0.2,1.0,1.0,100.3
0.0,0.0,1.0,0.4,0.0,0.0,100.32
0.0,0.0,1.0,0.4,0.0,0.09090909090909091,100.38
0.0,0.0,1.0,0.4,0.0,1.0,100.43
0.0,0.0,1.0,0.4,0.18181818181818182,0.0,100.39
0.0,0.0,1.0,0.4,0.18181818181818182,0.09090909090909091,100.48
0.0,0.0,1.0,0.4,0.18181818181818182,1.0,100.42
0.0,0.0,1.0,0.4,0.45454545454545453,0.0,100.48
0.0,0.0,1.0,0.4,0.45454545454545453,0.09090909090909091,100.4
0.0,0.0,1.0,0.4,0.45454545454545453,1.0,100.41
0.0,0.0,1.0,0.4,1.0,0.0,100.33
0.0,0.0,1.0,0.4,1.0,0.09090909090909091,101.46
0.0,0.0,1.0,0.4,1.0,1.0,100.47
0.0,0.0,1.0,1.0,0.0,0.0,100.38
0.0,0.0,1.0,1.0,0.0,0.09090909090909091,100.47
0.0,0.0,1.0,1.0,0.0,1.0,100.32
0.0,0.0,1.0,1.0,0.18181818181818182,0.0,100.37
0.0,0.0,1.0,1.0,0.18181818181818182,0.09090909090909091,100.41
0.0,0.0,1.0,1.0,0.18181818181818182,1.0,100.42
0.0,0.0,1.0,1.0,0.45454545454545453,0.0,100.38
0.0,0.0,1.0,1.0,0.45454545454545453,0.09090909090909091,100.44
0.0,0.0,1.0,1.0,0.45454545454545453,1.0,102.09
0.0,0.0,1.0,1.0,1.0,0.0,100.46
0.0,0.0,1.0,1.0,1.0,0.09090909090909091,100.41
0.0,0.0,1.0,1.0,1.0,1.0,100.5
0.0,0.00010001000100010001,0.0,0.0,0.0,0.0,4.9752
0.0,0.00010001000100010001,0.0,0.0,0.0,0.09090909090909091,7.6709
0.0,0.00010001000100010001,0.0,0.0,0.0,1.0,4.975
0.0,0.00010001000100010001,0.0,0.0,0.18181818181818182,0.0,4.6327
0.0,0.00010001000100010001,0.0,0.0,0.18181818181818182,0.09090909090909091,4.6888
0.0,0.00010001000100010001,0.0,0.0,0.18181818181818182,1.0,4.5601
0.0,0.00010001000100010001,0.0,0.0,0.45454545454545453,0.0,4.742
0.0,0.00010001000100010001,0.0,0.0,0.45454545454545453,0.09090909090909091,4.8188
0.0,0.00010001000100010001,0.0,0.0,0.45454545454545453,1.0,4.6654
0.0,0.00010001000100010001,0.0,0.0,1.0,0.0,4.8848
0.0,0.00010001000100010001,0.0,0.0,1.0,0.09090909090909091,4.8058
0.0,0.00010001000100010001,0.0,0.0,1.0,1.0,5.3365
0.0,0.00010001000100010001,0.0,0.2,0.0,0.0,4.4127
0.0,0.00010001000100010001,0.0,0.2,0.0,0.09090909090909091,4.3792
0.0,0.00010001000100010001,0.0,0.2,0.0,1.0,4.2854
0.0,0.00010001000100010001,0.0,0.2,0.18181818181818182,0.0,4.6404
0.0,0.00010001000100010001,0.0,0.2,0.18181818181818182,0.09090909090909091,4.6938
0.0,0.00010001000100010001,0.0,0.2,0.18181818181818182,1.0,4.6135
0.0,0.00010001000100010001,0.0,0.2,0.45454545454545453,0.0,4.6842
0.0,0.00010001000100010001,0.0,0.2,0.45454545454545453,0.09090909090909091,7.3239
0.0,0.00010001000100010001,0.0,0.2,0.45454545454545453,1.0,4.7191
0.0,0.00010001000100010001,0.0,0.2,1.0,0.0,4.6703
0.0,0.00010001000100010001,0.0,0.2,1.0,0.09090909090909091,4.8437
0.0,0.00010001000100010001,0.0,0.2,1.0,1.0,4.7506
0.0,0.00010001000100010001,0.0,0.4,0.0,0.0,4.251
0.0,0.00010001000100010001,0.0,0.4,0.0,0.09090909090909091,4.295
0.0,0.00010001000100010001,0.0,0.4,0.0,1.0,4.2084
0.0,0.00010001000100010001,0.0,0.4,0.18181818181818182,0.0,3.7197
0.0,0.00010001000100010001,0.0,0.4,0.18181818181818182,0.09090909090909091,3.714
0.0,0.00010001000100010001,0.0,0.4,0.18181818181818182,1.0,3.7956
0.0,0.00010001000100010001,0.0,0.4,0.45454545454545453,0.0,3.9013
0.0,0.00010001000100010001,0.0,0.4,0.45454545454545453,0.09090909090909091,3.9929
0.0,0.00010001000100010001,0.0,0.4,0.45454545454545453,1.0,3.9803
0.0,0.00010001000100010001,0.0,0.4,1.0,0.0,3.9408
0.0,0.00010001000100010001,0.0,0.4,1.0,0.09090909090909091,3.9865
0.0,0.00010001000100010001,0.0,0.4,1.0,1.0,3.9771
0.0,0.00010001000100010001,0.0,1.0,0.0,0.0,4.0753
0.0,0.00010001000100010001,0.0,1.0,0.0,0.09090909090909091,4.1051
0.0,0.00010001000100010001,0.0,1.0,0.0,1.0,4.395
0.0,0.00010001000100010001,0.0,1.0,0.18181818181818182,0.0,3.8101
0.0,0.00010001000100010001,0.0,1.0,0.18181818181818182,0.09090909090909091,3.7656
0.0,0.00010001000100010001,0.0,1.0,0.18181818181818182,1.0,3.7782
0.0,0.00010001000100010001,0.0,1.0,0.45454545454545453,0.0,3.9164
0.0,0.00010001000100010001,0.0,1.0,0.45454545454545453,0.09090909090909091,3.8786
0.0,0.00010001000100010001,0.0,1.0,0.45454545454545453,1.0,3.8956
0.0,0.00010001000100010001,0.0,1.0,1.0,0.0,4.0115
0.0,0.00010001000100010001,0.0,1.0,1.0,0.09090909090909091,3.9855
0.0,0.00010001000100010001,0.0,1.0,1.0,1.0,4.0256
0.0,0.00010001000100010001,0.010101010101010102,0.0,0.0,0.0,5.7478
0.0,0.00010001000100010001,0.010101010101010102,0.0,0.0,0.09090909090909091,5.7538
0.0,0.00010001000100010001,0.010101010101010102,0.0,0.0,1.0,5.6302
0.0,0.00010001000100010001,0.010101010101010102,0.0,0.18181818181818182,0.0,5.3713
0.0,0.00010001000100010001,0.010101010101010102,0.0,0.18181818181818182,0.09090909090909091,5.3532
0.0,0.00010001000100010001,0.010101010101010102,0.0,0.18181818181818182,1.0,5.3866
0.0,0.00010001000100010001,0.010101010101010102,0.0,0.45454545454545453,0.0,5.4404
0.0,0.00010001000100010001,0.010101010101010102,0.0,0.45454545454545453,0.09090909090909091,5.5331
0.0,0.00010001000100010001,0.010101010101010102,0.0,0.45454545454545453,1.0,5.4591
0.0,0.00010001000100010001,0.010101010101010102,0.0,1.0,0.0,5.5294
0.0,0.00010001000100010001,0.010101010101010102,0.0,1.0,0.09090909090909091,5.7195
0.0,0.00010001000100010001,0.010101010101010102,0.0,1.0,1.0,5.6994
0.0,0.00010001000100010001,0.010101010101010102,0.2,0.0,0.0,5.1449
0.0,0.00010001000100010001,0.010101010101010102,0.2,0.0,0.09090909090909091,5.0772
0.0,0.00010001000100010001,0.010101010101010102,0.2,0.0,1.0,5.0329
0.0,0.00010001000100010001,0.010101010101010102,0.2,0.18181818181818182,0.0,8.0346
0.0,0.00010001000100010001,0.010101010101010102,0.2,0.18181818181818182,0.09090909090909091,5.2255
0.0,0.00010001000100010001,0.010101010101010102,0.2,0.18181818181818182,1.0,5.6994
0.0,0.00010001000100010001,0.010101010101010102,0.2,0.45454545454545453,0.0,5.2703
0.0,0.00010001000100010001,0.010101010101010102,0.2,0.45454545454545453,0.09090909090909091,5.1917
0.0,0.00010001000100010001,0.010101010101010102,0.2,0.45454545454545453,1.0,5.2892
0.0,0.00010001000100010001,0.010101010101010102,0.2,1.0,0.0,5.4603
0.0,0.00010001000100010001,0.010101010101010102,0.2,1.0,0.09090909090909091,5.3918
0.0,0.00010001000100010001,0.010101010101010102,0.2,1.0,1.0,5.4408
0.0,0.00010001000100010001,0.010101010101010102,0.4,0.0,0.0,4.9936
0.0,0.00010001000100010001,0.010101010101010102,0.4,0.0,0.09090909090909091,5.1669
0.0,0.00010001000100010001,0.010101010101010102,0.4,0.0,1.0,5.0013
0.0,0.00010001000100010001,0.010101010101010102,0.4,0.18181818181818182,0.0,4.6776
0.0,0.00010001000100010001,0.010101010101010102,0.4,0.18181818181818182,0.09090909090909091,4.6903
0.0,0.00010001000100010001,0.010101010101010102,0.4,0.18181818181818182,1.0,4.8357
0.0,0.00010001000100010001,0.010101010101010102,0.4,0.45454545454545453,0.0,4.7142
0.0,0.00010001000100010001,0.010101010101010102,0.4,0.45454545454545453,0.09090909090909091,4.6922
0.0,0.00010001000100010001,0.010101010101010102,0.4,0.45454545454545453,1.0,4.7038
0.0,0.00010001000100010001,0.010101010101010102,0.4,1.0,0.0,4.7827
0.0,0.00010001000100010001,0.010101010101010102,0.4,1.0,0.09090909090909091,4.7799
0.0,0.00010001000100010001,0.010101010101010102,0.4,1.0,1.0,4.881
0.0,0.00010001000100010001,0.010101010101010102,1.0,0.0,0.0,5.1089
0.0,0.00010001000100010001,0.010101010101010102,1.0,0.0,0.09090909090909091,5.1955
0.0,0.00010001000100010001,0.010101010101010102,1.0,0.0,1.0,5.2723
0.0,0.00010001000100010001,0.010101010101010102,1.0,0.18181818181818182,0.0,4.6608
0.0,0.00010001000100010001,0.010101010101010102,1.0,0.18181818181818182,0.09090909090909091,4.6526
0.0,0.00010001000100010001,0.010101010101010102,1.0,0.18181818181818182,1.0,4.6987
0.0,0.00010001000100010001,0.010101010101010102,1.0,0.45454545454545453,0.0,7.2747
0.0,0.00010001000100010001,0.010101010101010102,1.0,0.45454545454545453,0.09090909090909091,4.7526
0.0,0.00010001000100010001,0.010101010101010102,1.0,0.45454545454545453,1.0,4.9654
0.0,0.00010001000100010001,0.010101010101010102,1.0,1.0,0.0,4.811
0.0,0.00010001000100010001,0.010101010101010102,1.0,1.0,0.09090909090909091,4.8628
0.0,0.00010001000100010001,0.010101010101010102,1.0,1.0,1.0,4.8619
0.0,0.00010001000100010001,0.020202020202020204,0.0,0.0,0.0,6.6938
0.0,0.00010001000100010001,0.020202020202020204,0.0,0.0,0.09090909090909091,6.8108
0.0,0.00010001000100010001,0.020202020202020204,0.0,0.0,1.0,6.8904
0.0,0.00010001000100010001,0.020202020202020204,0.0,0.18181818181818182,0.0,6.3564
0.0,0.00010001000100010001,0.020202020202020204,0.0,0.18181818181818182,0.09090909090909091,6.2956
0.0,0.00010001000100010001,0.020202020202020204,0.0,0.18181818181818182,1.0,6.3516
0.0,0.00010001000100010001,0.020202020202020204,0.0,0.45454545454545453,0.0,6.4327
0.0,0.00010001000100010001,0.020202020202020204,0.0,0.45454545454545453,0.09090909090909091,6.3747
0.0,0.00010001000100010001,0.020202020202020204,0.0,0.45454545454545453,1.0,6.4323
0.0,0.00010001000100010001,0.020202020202020204,0.0,1.0,0.0,6.5086
0.0,0.00010001000100010001,0.020202020202020204,0.0,1.0,0.09090909090909091,6.5052
0.0,0.00010001000100010001,0.020202020202020204,0.0,1.0,1.0,6.3391
0.0,0.00010001000100010001,0.020202020202020204,0.2,0.0,0.0,5.7949
0.0,0.00010001000100010001,0.020202020202020204,0.2,0.0,0.09090909090909091,5.8898
0.0,0.00010001000100010001,0.020202020202020204,0.2,0.0,1.0,5.6573
0.0,0.00010001000100010001,0.020202020202020204,0.2,0.18181818181818182,0.0,6.0386
0.0,0.00010001000100010001,0.020202020202020204,0.2,0.18181818181818182,0.09090909090909091,5.9911
0.0,0.00010001000100010001,0.020202020202020204,0.2,0.18181818181818182,1.0,6.0537
0.0,0.00010001000100010001,0.020202020202020204,0.2,0.45454545454545453,0.0,6.169
0.0,0.00010001000100010001,0.020202020202020204,0.2,0.45454545454545453,0.09090909090909091,6.0906
0.0,0.00010001000100010001,0.020202020202020204,0.2,0.45454545454545453,1.0,6.2077
0.0,0.00010001000100010001,0.020202020202020204,0.2,1.0,0.0,6.3154
0.0,0.00010001000100010001,0.020202020202020204,0.2,1.0,0.09090909090909091,6.1788
0.0,0.00010001000100010001,0.020202020202020204,0.2,1.0,1.0,6.1445
0.0,0.00010001000100010001,0.020202020202020204,0.4,0.0,0.0,5.6987
0.0,0.00010001000100010001,0.020202020202020204,0.4,0.0,0.09090909090909091,8.758
0.0,0.00010001000100010001,0.020202020202020204,0.4,0.0,1.0,5.9531
0.0,0.00010001000100010001,0.020202020202020204,0.4,0.18181818181818182,0.0,5.4912
0.0,0.00010001000100010001,0.020202020202020204,0.4,0.18181818181818182,0.09090909090909091,5.4287
0.0,0.00010001000100010001,0.020202020202020204,0.4,0.18181818181818182,1.0,5.417
0.0,0.00010001000100010001,0.020202020202020204,0.4,0.45454545454545453,0.0,5.5417
