spouts,max_spout,spout_wait,spliters,counters,netty_min_wait,<$throughput
0.0,0.0,0.010101010101010102,0.2,0.0,1.0,2043.1
0.0,0.0,0.010101010101010102,0.2,0.18181818181818182,0.0,2024.8
0.0,0.0,0.010101010101010102,0.2,0.18181818181818182,0.09090909090909091,2059.7
0.0,0.0,0.010101010101010102,0.2,0.18181818181818182,1.0,1930.5
0.0,0.0,0.010101010101010102,0.2,0.45454545454545453,0.0,1923.9
0.0,0.0,0.010101010101010102,0.2,0.45454545454545453,0.09090909090909091,1934.8
0.0,0.0,0.010101010101010102,0.2,0.45454545454545453,1.0,2002.2
0.0,0.0,0.010101010101010102,0.2,1.0,0.0,1897.6
0.0,0.0,0.010101010101010102,0.2,1.0,0.09090909090909091,1878.6
0.0,0.0,0.010101010101010102,0.2,1.0,1.0,1853.2
0.0,0.0,0.010101010101010102,0.4,0.0,0.0,2195.1
0.0,0.0,0.010101010101010102,0.4,0.0,0.09090909090909091,2218.6
0.0,0.0,0.010101010101010102,0.4,0.0,1.0,2178.8
0.0,0.0,0.010101010101010102,0.4,0.18181818181818182,0.0,2328.0
0.0,0.0,0.010101010101010102,0.4,0.18181818181818182,0.09090909090909091,2296.1
0.0,0.0,0.010101010101010102,0.4,0.18181818181818182,1.0,2298.9
0.0,0.0,0.010101010101010102,0.4,0.45454545454545453,0.0,2244.8
0.0,0.0,0.010101010101010102,0.4,0.45454545454545453,0.09090909090909091,2271.5
0.0,0.0,0.010101010101010102,0.4,0.45454545454545453,1.0,2249.0
0.0,0.0,0.010101010101010102,0.4,1.0,0.0,2234.6
0.0,0.0,0.010101010101010102,0.4,1.0,0.09090909090909091,2195.8
0.0,0.0,0.010101010101010102,0.4,1.0,1.0,2276.9
0.0,0.0,0.010101010101010102,1.0,0.0,0.0,2215.4
0.0,0.0,0.010101010101010102,1.0,0.0,0.09090909090909091,2226.2
0.0,0.0,0.010101010101010102,1.0,0.0,1.0,2186.9
0.0,0.0,0.010101010101010102,1.0,0.18181818181818182,0.0,2329.1
0.0,0.0,0.010101010101010102,1.0,0.18181818181818182,0.09090909090909091,2309.2
0.0,0.0,0.010101010101010102,1.0,0.18181818181818182,1.0,2331.9
0.0,0.0,0.010101010101010102,1.0,0.45454545454545453,0.0,2205.5
0.0,0.0,0.010101010101010102,1.0,0.45454545454545453,0.09090909090909091,2306.2
0.0,0.0,0.010101010101010102,1.0,0.45454545454545453,1.0,2230.9
0.0,0.0,0.010101010101010102,1.0,1.0,0.0,2311.2
0.0,0.0,0.010101010101010102,1.0,1.0,0.09090909090909091,2224.8
0.0,0.0,0.010101010101010102,1.0,1.0,1.0,2323.4
0.0,0.0,0.020202020202020204,0.0,0.0,0.0,1585.9
0.0,0.0,0.020202020202020204,0.0,0.0,0.09090909090909091,1558.7
0.0,0.0,0.020202020202020204,0.0,0.0,1.0,1684.1
0.0,0.0,0.020202020202020204,0.0,0.18181818181818182,0.0,1620.4
0.0,0.0,0.020202020202020204,0.0,0.18181818181818182,0.09090909090909091,1632.9
0.0,0.0,0.020202020202020204,0.0,0.18181818181818182,1.0,1624.9
0.0,0.0,0.020202020202020204,0.0,0.45454545454545453,0.0,1669.5
0.0,0.0,0.020202020202020204,0.0,0.45454545454545453,0.09090909090909091,1611.8
0.0,0.0,0.020202020202020204,0.0,0.45454545454545453,1.0,1574.6
0.0,0.0,0.020202020202020204,0.0,1.0,0.0,1568.2
0.0,0.0,0.020202020202020204,0.0,1.0,0.09090909090909091,1617.0
0.0,0.0,0.020202020202020204,0.0,1.0,1.0,1623.1
0.0,0.0,0.020202020202020204,0.2,0.0,0.0,1834.4
0.0,0.0,0.020202020202020204,0.2,0.0,0.09090909090909091,1712.3
0.0,0.0,0.020202020202020204,0.2,0.0,1.0,1778.3
0.0,0.0,0.020202020202020204,0.2,0.18181818181818182,0.0,1681.6
0.0,0.0,0.020202020202020204,0.2,0.18181818181818182,0.09090909090909091,1757.4
0.0,0.0,0.020202020202020204,0.2,0.18181818181818182,1.0,1713.9
0.0,0.0,0.020202020202020204,0.2,0.45454545454545453,0.0,1561.1
0.0,0.0,0.020202020202020204,0.2,0.45454545454545453,0.09090909090909091,1655.8
0.0,0.0,0.020202020202020204,0.2,0.45454545454545453,1.0,1599.6
0.0,0.0,0.020202020202020204,0.2,1.0,0.0,1646.8
0.0,0.0,0.020202020202020204,0.2,1.0,0.09090909090909091,1680.9
0.0,0.0,0.020202020202020204,0.2,1.0,1.0,1623.2
0.0,0.0,0.020202020202020204,0.4,0.0,0.0,2105.5
0.0,0.0,0.020202020202020204,0.4,0.0,0.09090909090909091,2119.5
0.0,0.0,0.020202020202020204,0.4,0.0,1.0,2105.8
0.0,0.0,0.020202020202020204,0.4,0.18181818181818182,0.0,2010.2
0.0,0.0,0.020202020202020204,0.4,0.18181818181818182,0.09090909090909091,2141.3
0.0,0.0,0.020202020202020204,0.4,0.18181818181818182,1.0,2196.2
0.0,0.0,0.020202020202020204,0.4,0.45454545454545453,0.0,2111.5
0.0,0.0,0.020202020202020204,0.4,0.45454545454545453,0.09090909090909091,2114.3
0.0,0.0,0.020202020202020204,0.4,0.45454545454545453,1.0,2073.1
0.0,0.0,0.020202020202020204,0.4,1.0,0.0,1907.6
0.0,0.0,0.020202020202020204,0.4,1.0,0.09090909090909091,1875.6
0.0,0.0,0.020202020202020204,0.4,1.0,1.0,1979.1
0.0,0.0,0.020202020202020204,1.0,0.0,0.0,2153.1
0.0,0.0,0.020202020202020204,1.0,0.0,0.09090909090909091,2147.8
0.0,0.0,0.020202020202020204,1.0,0.0,1.0,2226.6
0.0,0.0,0.020202020202020204,1.0,0.18181818181818182,0.0,2104.8
0.0,0.0,0.020202020202020204,1.0,0.18181818181818182,0.09090909090909091,2090.1
0.0,0.0,0.020202020202020204,1.0,0.18181818181818182,1.0,2140.8
0.0,0.0,0.020202020202020204,1.0,0.45454545454545453,0.0,1954.1
0.0,0.0,0.020202020202020204,1.0,0.45454545454545453,0.09090909090909091,2011.5
0.0,0.0,0.020202020202020204,1.0,0.45454545454545453,1.0,1960.8
0.0,0.0,0.020202020202020204,1.0,1.0,0.0,1943.5
0.0,0.0,0.020202020202020204,1.0,1.0,0.09090909090909091,1987.8
0.0,0.0,0.020202020202020204,1.0,1.0,1.0,1943.6
0.0,0.0,0.09090909090909091,0.0,0.0,0.0,955.06
0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,936.94
0.0,0.0,0.09090909090909091,0.0,0.0,1.0,897.12
0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.0,897.41
0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.09090909090909091,877.88
0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,1.0,902.38
0.0,0.0,0.09090909090909091,0.0,0.45454545454545453,0.0,919.41
0.0,0.0,0.09090909090909091,0.0,0.45454545454545453,0.09090909090909091,857.06
0.0,0.0,0.09090909090909091,0.0,0.45454545454545453,1.0,925.75
0.0,0.0,0.09090909090909091,0.0,1.0,0.0,900.76
0.0,0.0,0.09090909090909091,0.0,1.0,0.09090909090909091,882.0
0.0,0.0,0.09090909090909091,0.0,1.0,1.0,920.88
0.0,0.0,0.09090909090909091,0.2,0.0,0.0,917.25
0.0,0.0,0.09090909090909091,0.2,0.0,0.09090909090909091,884.56
0.0,0.0,0.09090909090909091,0.2,0.0,1.0,902.12
0.0,0.0,0.09090909090909091,0.2,0.18181818181818182,0.0,869.24
0.0,0.0,0.09090909090909091,0.2,0.18181818181818182,0.09090909090909091,902.41
0.0,0.0,0.09090909090909091,0.2,0.18181818181818182,1.0,893.71
0.0,0.0,0.09090909090909091,0.2,0.45454545454545453,0.0,890.12
0.0,0.0,0.09090909090909091,0.2,0.45454545454545453,0.09090909090909091,928.44
0.0,0.0,0.09090909090909091,0.2,0.45454545454545453,1.0,876.75
0.0,0.0,0.09090909090909091,0.2,1.0,0.0,949.81
0.0,0.0,0.09090909090909091,0.2,1.0,0.09090909090909091,841.71
0.0,0.0,0.09090909090909091,0.2,1.0,1.0,898.76
0.0,0.0,0.09090909090909091,0.4,0.0,0.0,893.82
0.0,0.0,0.09090909090909091,0.4,0.0,0.09090909090909091,896.94
0.0,0.0,0.09090909090909091,0.4,0.0,1.0,918.76
0.0,0.0,0.09090909090909091,0.4,0.18181818181818182,0.0,917.53
0.0,0.0,0.09090909090909091,0.4,0.18181818181818182,0.09090909090909091,889.71
0.0,0.0,0.09090909090909091,0.4,0.18181818181818182,1.0,912.0
0.0,0.0,0.09090909090909091,0.4,0.45454545454545453,0.0,925.59
0.0,0.0,0.09090909090909091,0.4,0.45454545454545453,0.09090909090909091,915.35
0.0,0.0,0.09090909090909091,0.4,0.45454545454545453,1.0,901.75
0.0,0.0,0.09090909090909091,0.4,1.0,0.0,831.06
0.0,0.0,0.09090909090909091,0.4,1.0,0.09090909090909091,867.0
0.0,0.0,0.09090909090909091,0.4,1.0,1.0,944.31
0.0,0.0,0.09090909090909091,1.0,0.0,0.0,865.76
0.0,0.0,0.09090909090909091,1.0,0.0,0.09090909090909091,877.35
0.0,0.0,0.09090909090909091,1.0,0.0,1.0,890.24
0.0,0.0,0.09090909090909091,1.0,0.18181818181818182,0.0,919.62
0.0,0.0,0.09090909090909091,1.0,0.18181818181818182,0.09090909090909091,897.69
0.0,0.0,0.09090909090909091,1.0,0.18181818181818182,1.0,919.69
0.0,0.0,0.09090909090909091,1.0,0.45454545454545453,0.0,890.75
0.0,0.0,0.09090909090909091,1.0,0.45454545454545453,0.09090909090909091,949.82
0.0,0.0,0.09090909090909091,1.0,0.45454545454545453,1.0,918.94
0.0,0.0,0.09090909090909091,1.0,1.0,0.0,937.06
0.0,0.0,0.09090909090909091,1.0,1.0,0.09090909090909091,933.69
0.0,0.0,0.09090909090909091,1.0,1.0,1.0,949.75
0.0,0.0,1.0,0.0,0.0,0.0,89.412
0.0,0.0,1.0,0.0,0.0,0.09090909090909091,89.941
0.0,0.0,1.0,0.0,0.0,1.0,103.12
0.0,0.0,1.0,0.0,0.18181818181818182,0.0,92.688
0.0,0.0,1.0,0.0,0.18181818181818182,0.09090909090909091,90.588
0.0,0.0,1.0,0.0,0.18181818181818182,1.0,88.062
0.0,0.0,1.0,0.0,0.45454545454545453,0.0,96.5
0.0,0.0,1.0,0.0,0.45454545454545453,0.09090909090909091,90.562
0.0,0.0,1.0,0.0,0.45454545454545453,1.0,94.588
0.0,0.0,1.0,0.0,1.0,0.0,100.12
0.0,0.0,1.0,0.0,1.0,0.09090909090909091,89.941
0.0,0.0,1.0,0.0,1.0,1.0,90.25
0.0,0.0,1.0,0.2,0.0,0.0,97.882
0.0,0.0,1.0,0.2,0.0,0.09090909090909091,88.471
0.0,0.0,1.0,0.2,0.0,1.0,95.125
0.0,0.0,1.0,0.2,0.18181818181818182,0.0,94.75
0.0,0.0,1.0,0.2,0.18181818181818182,0.09090909090909091,96.176
0.0,0.0,1.0,0.2,0.18181818181818182,1.0,81.882
0.0,0.0,1.0,0.2,0.45454545454545453,0.0,89.059
0.0,0.0,1.0,0.2,0.45454545454545453,0.09090909090909091,107.41
0.0,0.0,1.0,0.2,0.45454545454545453,1.0,84.529
0.0,0.0,1.0,0.2,1.0,0.0,85.706
0.0,0.0,1.0,0.2,1.0,0.09090909090909091,98.471
0.0,0.0,1.0,0.2,1.0,1.0,92.118
0.0,0.0,1.0,0.4,0.0,0.0,89.529
0.0,0.0,1.0,0.4,0.0,0.09090909090909091,99.625
0.0,0.0,1.0,0.4,0.0,1.0,101.29
0.0,0.0,1.0,0.4,0.18181818181818182,0.0,81.812
0.0,0.0,1.0,0.4,0.18181818181818182,0.09090909090909091,83.588
0.0,0.0,1.0,0.4,0.18181818181818182,1.0,102.44
0.0,0.0,1.0,0.4,0.45454545454545453,0.0,97.059
0.0,0.0,1.0,0.4,0.45454545454545453,0.09090909090909091,94.235
0.0,0.0,1.0,0.4,0.45454545454545453,1.0,94.294
0.0,0.0,1.0,0.4,1.0,0.0,94.235
0.0,0.0,1.0,0.4,1.0,0.09090909090909091,72.75
0.0,0.0,1.0,0.4,1.0,1.0,104.25
0.0,0.0,1.0,1.0,0.0,0.0,82.412
0.0,0.0,1.0,1.0,0.0,0.09090909090909091,102.88
0.0,0.0,1.0,1.0,0.0,1.0,87.235
0.0,0.0,1.0,1.0,0.18181818181818182,0.0,100.06
0.0,0.0,1.0,1.0,0.18181818181818182,0.09090909090909091,87.625
0.0,0.0,1.0,1.0,0.18181818181818182,1.0,96.176
0.0,0.0,1.0,1.0,0.45454545454545453,0.0,88.353
0.0,0.0,1.0,1.0,0.45454545454545453,0.09090909090909091,106.69
0.0,0.0,1.0,1.0,0.45454545454545453,1.0,78.75
0.0,0.0,1.0,1.0,1.0,0.0,90.938
0.0,0.0,1.0,1.0,1.0,0.09090909090909091,98.529
0.0,0.0,1.0,1.0,1.0,1.0,91.647
0.0,0.00010001000100010001,0.0,0.0,0.0,0.0,4024.2
0.0,0.00010001000100010001,0.0,0.0,0.0,0.09090909090909091,3847.5
0.0,0.00010001000100010001,0.0,0.0,0.0,1.0,4067.4
0.0,0.00010001000100010001,0.0,0.0,0.18181818181818182,0.0,4268.0
0.0,0.00010001000100010001,0.0,0.0,0.18181818181818182,0.09090909090909091,4303.6
0.0,0.00010001000100010001,0.0,0.0,0.18181818181818182,1.0,4257.5
0.0,0.00010001000100010001,0.0,0.0,0.45454545454545453,0.0,4075.8
0.0,0.00010001000100010001,0.0,0.0,0.45454545454545453,0.09090909090909091,4100.6
0.0,0.00010001000100010001,0.0,0.0,0.45454545454545453,1.0,4122.1
0.0,0.00010001000100010001,0.0,0.0,1.0,0.0,3955.6
0.0,0.00010001000100010001,0.0,0.0,1.0,0.09090909090909091,3924.0
0.0,0.00010001000100010001,0.0,0.0,1.0,1.0,4267.6
0.0,0.00010001000100010001,0.0,0.2,0.0,0.0,4792.8
0.0,0.00010001000100010001,0.0,0.2,0.0,0.09090909090909091,4802.5
0.0,0.00010001000100010001,0.0,0.2,0.0,1.0,4775.6
0.0,0.00010001000100010001,0.0,0.2,0.18181818181818182,0.0,4146.8
0.0,0.00010001000100010001,0.0,0.2,0.18181818181818182,0.09090909090909091,4258.5
0.0,0.00010001000100010001,0.0,0.2,0.18181818181818182,1.0,3984.9
0.0,0.00010001000100010001,0.0,0.2,0.45454545454545453,0.0,4166.2
0.0,0.00010001000100010001,0.0,0.2,0.45454545454545453,0.09090909090909091,4113.8
0.0,0.00010001000100010001,0.0,0.2,0.45454545454545453,1.0,4088.6
0.0,0.00010001000100010001,0.0,0.2,1.0,0.0,4229.9
0.0,0.00010001000100010001,0.0,0.2,1.0,0.09090909090909091,4133.6
0.0,0.00010001000100010001,0.0,0.2,1.0,1.0,4098.5
0.0,0.00010001000100010001,0.0,0.4,0.0,0.0,4645.9
0.0,0.00010001000100010001,0.0,0.4,0.0,0.09090909090909091,4655.7
0.0,0.00010001000100010001,0.0,0.4,0.0,1.0,4710.1
0.0,0.00010001000100010001,0.0,0.4,0.18181818181818182,0.0,5186.6
0.0,0.00010001000100010001,0.0,0.4,0.18181818181818182,0.09090909090909091,5400.1
0.0,0.00010001000100010001,0.0,0.4,0.18181818181818182,1.0,5350.4
0.0,0.00010001000100010001,0.0,0.4,0.45454545454545453,0.0,4971.7
0.0,0.00010001000100010001,0.0,0.4,0.45454545454545453,0.09090909090909091,5019.4
0.0,0.00010001000100010001,0.0,0.4,0.45454545454545453,1.0,5171.8
0.0,0.00010001000100010001,0.0,0.4,1.0,0.0,4973.1
0.0,0.00010001000100010001,0.0,0.4,1.0,0.09090909090909091,4959.9
0.0,0.00010001000100010001,0.0,0.4,1.0,1.0,4943.9
0.0,0.00010001000100010001,0.0,1.0,0.0,0.0,4746.7
0.0,0.00010001000100010001,0.0,1.0,0.0,0.09090909090909091,4752.2
0.0,0.00010001000100010001,0.0,1.0,0.0,1.0,4705.4
0.0,0.00010001000100010001,0.0,1.0,0.18181818181818182,0.0,5171.2
0.0,0.00010001000100010001,0.0,1.0,0.18181818181818182,0.09090909090909091,5353.9
0.0,0.00010001000100010001,0.0,1.0,0.18181818181818182,1.0,5156.8
0.0,0.00010001000100010001,0.0,1.0,0.45454545454545453,0.0,5083.4
0.0,0.00010001000100010001,0.0,1.0,0.45454545454545453,0.09090909090909091,4893.2
0.0,0.00010001000100010001,0.0,1.0,0.45454545454545453,1.0,5198.4
0.0,0.00010001000100010001,0.0,1.0,1.0,0.0,4862.5
0.0,0.00010001000100010001,0.0,1.0,1.0,0.09090909090909091,4865.2
0.0,0.00010001000100010001,0.0,1.0,1.0,1.0,5005.2
0.0,0.00010001000100010001,0.010101010101010102,0.0,0.0,0.0,3463.2
0.0,0.00010001000100010001,0.010101010101010102,0.0,0.0,0.09090909090909091,3540.6
0.0,0.00010001000100010001,0.010101010101010102,0.0,0.0,1.0,3620.8
0.0,0.00010001000100010001,0.010101010101010102,0.0,0.18181818181818182,0.0,3706.6
0.0,0.00010001000100010001,0.010101010101010102,0.0,0.18181818181818182,0.09090909090909091,3664.1
0.0,0.00010001000100010001,0.010101010101010102,0.0,0.18181818181818182,1.0,3667.8
0.0,0.00010001000100010001,0.010101010101010102,0.0,0.45454545454545453,0.0,3666.8
0.0,0.00010001000100010001,0.010101010101010102,0.0,0.45454545454545453,0.09090909090909091,3549.6
0.0,0.00010001000100010001,0.010101010101010102,0.0,0.45454545454545453,1.0,3495.6
0.0,0.00010001000100010001,0.010101010101010102,0.0,1.0,0.0,3345.7
0.0,0.00010001000100010001,0.010101010101010102,0.0,1.0,0.09090909090909091,3425.4
0.0,0.00010001000100010001,0.010101010101010102,0.0,1.0,1.0,3344.7
0.0,0.00010001000100010001,0.010101010101010102,0.2,0.0,0.0,3785.7
0.0,0.00010001000100010001,0.010101010101010102,0.2,0.0,0.09090909090909091,4072.2
0.0,0.00010001000100010001,0.010101010101010102,0.2,0.0,1.0,4090.2
0.0,0.00010001000100010001,0.010101010101010102,0.2,0.18181818181818182,0.0,3851.6
0.0,0.00010001000100010001,0.010101010101010102,0.2,0.18181818181818182,0.09090909090909091,3726.6
0.0,0.00010001000100010001,0.010101010101010102,0.2,0.18181818181818182,1.0,3875.7
0.0,0.00010001000100010001,0.010101010101010102,0.2,0.45454545454545453,0.0,3858.7
0.0,0.00010001000100010001,0.010101010101010102,0.2,0.45454545454545453,0.09090909090909091,3709.8
0.0,0.00010001000100010001,0.010101010101010102,0.2,0.45454545454545453,1.0,3688.9
0.0,0.00010001000100010001,0.010101010101010102,0.2,1.0,0.0,3757.8
0.0,0.00010001000100010001,0.010101010101010102,0.2,1.0,0.09090909090909091,3571.4
0.0,0.00010001000100010001,0.010101010101010102,0.2,1.0,1.0,3655.6
0.0,0.00010001000100010001,0.010101010101010102,0.4,0.0,0.0,4005.0
0.0,0.00010001000100010001,0.010101010101010102,0.4,0.0,0.09090909090909091,3909.1
0.0,0.00010001000100010001,0.010101010101010102,0.4,0.0,1.0,3755.2
0.0,0.00010001000100010001,0.010101010101010102,0.4,0.18181818181818182,0.0,4257.7
0.0,0.00010001000100010001,0.010101010101010102,0.4,0.18181818181818182,0.09090909090909091,4296.8
0.0,0.00010001000100010001,0.010101010101010102,0.4,0.18181818181818182,1.0,4361.8
0.0,0.00010001000100010001,0.010101010101010102,0.4,0.45454545454545453,0.0,4146.8
0.0,0.00010001000100010001,0.010101010101010102,0.4,0.45454545454545453,0.09090909090909091,4213.1
0.0,0.00010001000100010001,0.010101010101010102,0.4,0.45454545454545453,1.0,4011.7
0.0,0.00010001000100010001,0.010101010101010102,0.4,1.0,0.0,4099.2
0.0,0.00010001000100010001,0.010101010101010102,0.4,1.0,0.09090909090909091,4044.7
0.0,0.00010001000100010001,0.010101010101010102,0.4,1.0,1.0,4168.1
0.0,0.00010001000100010001,0.010101010101010102,1.0,0.0,0.0,3900.4
0.0,0.00010001000100010001,0.010101010101010102,1.0,0.0,0.09090909090909091,3922.9
0.0,0.00010001000100010001,0.010101010101010102,1.0,0.0,1.0,3870.9
0.0,0.00010001000100010001,0.010101010101010102,1.0,0.18181818181818182,0.0,4060.4
0.0,0.00010001000100010001,0.010101010101010102,1.0,0.18181818181818182,0.09090909090909091,4134.2
0.0,0.00010001000100010001,0.010101010101010102,1.0,0.18181818181818182,1.0,4203.9
0.0,0.00010001000100010001,0.010101010101010102,1.0,0.45454545454545453,0.0,4063.8
0.0,0.00010001000100010001,0.010101010101010102,1.0,0.45454545454545453,0.09090909090909091,3964.2
0.0,0.00010001000100010001,0.010101010101010102,1.0,0.45454545454545453,1.0,4000.5
0.0,0.00010001000100010001,0.010101010101010102,1.0,1.0,0.0,3987.3
0.0,0.00010001000100010001,0.010101010101010102,1.0,1.0,0.09090909090909091,3994.7
0.0,0.00010001000100010001,0.010101010101010102,1.0,1.0,1.0,4087.8
0.0,0.00010001000100010001,0.020202020202020204,0.0,0.0,0.0,2959.4
0.0,0.00010001000100010001,0.020202020202020204,0.0,0.0,0.09090909090909091,2947.2
0.0,0.00010001000100010001,0.020202020202020204,0.0,0.0,1.0,3000.6
0.0,0.00010001000100010001,0.020202020202020204,0.0,0.18181818181818182,0.0,3184.7
0.0,0.00010001000100010001,0.020202020202020204,0.0,0.18181818181818182,0.09090909090909091,2882.2
0.0,0.00010001000100010001,0.020202020202020204,0.0,0.18181818181818182,1.0,3135.7
0.0,0.00010001000100010001,0.020202020202020204,0.0,0.45454545454545453,0.0,3009.9
0.0,0.00010001000100010001,0.020202020202020204,0.0,0.45454545454545453,0.09090909090909091,3032.8
0.0,0.00010001000100010001,0.020202020202020204,0.0,0.45454545454545453,1.0,2950.2
0.0,0.00010001000100010001,0.020202020202020204,0.0,1.0,0.0,2981.9
0.0,0.00010001000100010001,0.020202020202020204,0.0,1.0,0.09090909090909091,2947.1
0.0,0.00010001000100010001,0.020202020202020204,0.0,1.0,1.0,3081.6
0.0,0.00010001000100010001,0.020202020202020204,0.2,0.0,0.0,3600.4
0.0,0.00010001000100010001,0.020202020202020204,0.2,0.0,0.09090909090909091,3171.1
0.0,0.00010001000100010001,0.020202020202020204,0.2,0.0,1.0,3539.2
0.0,0.00010001000100010001,0.020202020202020204,0.2,0.18181818181818182,0.0,3298.7
0.0,0.00010001000100010001,0.020202020202020204,0.2,0.18181818181818182,0.09090909090909091,3235.4
0.0,0.00010001000100010001,0.020202020202020204,0.2,0.18181818181818182,1.0,3320.2
0.0,0.00010001000100010001,0.020202020202020204,0.2,0.45454545454545453,0.0,3256.7
0.0,0.00010001000100010001,0.020202020202020204,0.2,0.45454545454545453,0.09090909090909091,3313.9
0.0,0.00010001000100010001,0.020202020202020204,0.2,0.45454545454545453,1.0,3234.3
0.0,0.00010001000100010001,0.020202020202020204,0.2,1.0,0.0,3092.6
0.0,0.00010001000100010001,0.020202020202020204,0.2,1.0,0.09090909090909091,3082.9
0.0,0.00010001000100010001,0.020202020202020204,0.2,1.0,1.0,3082.2
0.0,0.00010001000100010001,0.020202020202020204,0.4,0.0,0.0,3512.6
0.0,0.00010001000100010001,0.020202020202020204,0.4,0.0,0.09090909090909091,3491.9
0.0,0.00010001000100010001,0.020202020202020204,0.4,0.0,1.0,3484.0
0.0,0.00010001000100010001,0.020202020202020204,0.4,0.18181818181818182,0.0,3649.1
0.0,0.00010001000100010001,0.020202020202020204,0.4,0.18181818181818182,0.09090909090909091,3653.6
0.0,0.00010001000100010001,0.020202020202020204,0.4,0.18181818181818182,1.0,3572.2
