max_spout,spliters,counters,<$latency
9.000009000009e-06,1.0,1.0,5.2977
9.9000099000099e-05,0.0,0.0,142.45
9.9000099000099e-05,0.0,0.11764705882352941,66.278
9.9000099000099e-05,0.0,0.29411764705882354,62.246
9.9000099000099e-05,0.0,0.47058823529411764,62.512
9.9000099000099e-05,0.0,0.6470588235294118,57.635
9.9000099000099e-05,0.0,0.8235294117647058,62.345
9.9000099000099e-05,0.0,1.0,51.009
9.9000099000099e-05,0.2,0.0,137.63
9.9000099000099e-05,0.2,0.11764705882352941,60.38
9.9000099000099e-05,0.2,0.29411764705882354,52.464
9.9000099000099e-05,0.2,0.47058823529411764,46.646
9.9000099000099e-05,0.2,0.6470588235294118,39.596
9.9000099000099e-05,0.2,0.8235294117647058,36.861
9.9000099000099e-05,0.2,1.0,38.097
9.9000099000099e-05,0.4,0.0,131.92
9.9000099000099e-05,0.4,0.11764705882352941,61.224
9.9000099000099e-05,0.4,0.29411764705882354,55.609
9.9000099000099e-05,0.4,0.47058823529411764,51.502
9.9000099000099e-05,0.4,0.6470588235294118,58.286
9.9000099000099e-05,0.4,0.8235294117647058,57.099
9.9000099000099e-05,0.4,1.0,59.478
9.9000099000099e-05,1.0,0.0,123.03
9.9000099000099e-05,1.0,0.11764705882352941,47.348
9.9000099000099e-05,1.0,0.29411764705882354,46.838
9.9000099000099e-05,1.0,0.47058823529411764,41.581
9.9000099000099e-05,1.0,0.6470588235294118,35.825
9.9000099000099e-05,1.0,0.8235294117647058,42.093
9.9000099000099e-05,1.0,1.0,35.91
0.000999000999000999,0.0,0.0,1310.1
0.000999000999000999,0.0,0.11764705882352941,547.77
0.000999000999000999,0.0,0.29411764705882354,540.98
0.000999000999000999,0.0,0.47058823529411764,551.17
0.000999000999000999,0.0,0.6470588235294118,494.29
0.000999000999000999,0.0,0.8235294117647058,560.98
0.000999000999000999,0.0,1.0,465.92
0.000999000999000999,0.2,0.0,1269.1
0.000999000999000999,0.2,0.11764705882352941,522.18
0.000999000999000999,0.2,0.29411764705882354,399.13
0.000999000999000999,0.2,0.47058823529411764,357.24
0.000999000999000999,0.2,0.6470588235294118,348.49
0.000999000999000999,0.2,0.8235294117647058,330.13
0.000999000999000999,0.2,1.0,334.44
0.000999000999000999,0.4,0.0,1305.9
0.000999000999000999,0.4,0.11764705882352941,579.29
0.000999000999000999,0.4,0.29411764705882354,555.68
0.000999000999000999,0.4,0.47058823529411764,537.34
0.000999000999000999,0.4,0.6470588235294118,523.63
0.000999000999000999,0.4,0.8235294117647058,602.72
0.000999000999000999,0.4,1.0,501.84
0.000999000999000999,1.0,0.0,1299.1
0.000999000999000999,1.0,0.11764705882352941,512.14
0.000999000999000999,1.0,0.29411764705882354,343.85
0.000999000999000999,1.0,0.47058823529411764,345.38
0.000999000999000999,1.0,0.6470588235294118,419.31
0.000999000999000999,1.0,0.8235294117647058,277.74
0.000999000999000999,1.0,1.0,372.5
0.00999900999901,0.0,0.0,12596.0
0.00999900999901,0.0,0.11764705882352941,6876.6
0.00999900999901,0.0,0.29411764705882354,5990.6
0.00999900999901,0.0,0.47058823529411764,6255.3
0.00999900999901,0.0,0.6470588235294118,5861.8
0.00999900999901,0.0,0.8235294117647058,6260.9
0.00999900999901,0.0,1.0,5709.0
0.00999900999901,0.2,0.0,14710.0
0.00999900999901,0.2,0.11764705882352941,4735.0
0.00999900999901,0.2,0.29411764705882354,3923.0
0.00999900999901,0.2,0.47058823529411764,3751.1
0.00999900999901,0.2,0.6470588235294118,3379.6
0.00999900999901,0.2,0.8235294117647058,3523.8
0.00999900999901,0.2,1.0,3380.6
0.00999900999901,0.4,0.0,13166.0
0.00999900999901,0.4,0.11764705882352941,1943.9
0.00999900999901,0.4,0.29411764705882354,2153.4
0.00999900999901,0.4,0.47058823529411764,1781.6
0.00999900999901,0.4,0.6470588235294118,1760.2
0.00999900999901,0.4,0.8235294117647058,1717.1
0.00999900999901,0.4,1.0,1792.1
0.00999900999901,1.0,0.0,11121.0
0.00999900999901,1.0,0.11764705882352941,2194.6
0.00999900999901,1.0,0.29411764705882354,1266.6
0.00999900999901,1.0,0.47058823529411764,1220.9
0.00999900999901,1.0,0.6470588235294118,856.94
0.00999900999901,1.0,0.8235294117647058,809.05
0.00999900999901,1.0,1.0,828.89
0.0999990999991,0.0,0.0,74603.0
0.0999990999991,0.0,0.11764705882352941,57080.0
0.0999990999991,0.0,0.29411764705882354,51016.0
0.0999990999991,0.0,0.47058823529411764,49528.0
0.0999990999991,0.0,0.6470588235294118,49666.0
0.0999990999991,0.0,0.8235294117647058,45807.0
0.0999990999991,0.0,1.0,46405.0
0.0999990999991,0.2,0.0,83712.0
0.0999990999991,0.2,0.11764705882352941,37378.0
0.0999990999991,0.2,0.29411764705882354,36587.0
0.0999990999991,0.2,0.47058823529411764,34206.0
0.0999990999991,0.2,0.6470588235294118,34751.0
0.0999990999991,0.2,0.8235294117647058,33300.0
0.0999990999991,0.2,1.0,28518.0
0.0999990999991,0.4,0.0,64176.0
0.0999990999991,0.4,0.11764705882352941,1781.5
0.0999990999991,0.4,0.29411764705882354,2010.2
0.0999990999991,0.4,0.47058823529411764,1595.8
0.0999990999991,0.4,0.6470588235294118,1568.1
0.0999990999991,0.4,0.8235294117647058,1556.2
0.0999990999991,0.4,1.0,1829.9
0.0999990999991,1.0,0.0,61107.0
0.0999990999991,1.0,0.11764705882352941,2276.2
0.0999990999991,1.0,0.29411764705882354,869.0
0.0999990999991,1.0,0.47058823529411764,1057.5
0.0999990999991,1.0,0.6470588235294118,953.19
0.0999990999991,1.0,0.8235294117647058,985.57
0.0999990999991,1.0,1.0,865.83
1.0,0.0,0.0,93904.0
1.0,0.0,0.11764705882352941,77076.0
1.0,0.0,0.29411764705882354,79764.0
1.0,0.0,0.47058823529411764,85576.0
1.0,0.0,0.6470588235294118,84330.0
1.0,0.0,0.8235294117647058,83368.0
1.0,0.0,1.0,83169.0
1.0,0.2,0.0,70293.0
1.0,0.2,0.11764705882352941,90593.0
1.0,0.2,0.29411764705882354,82576.0
1.0,0.2,0.47058823529411764,52488.0
1.0,0.2,0.6470588235294118,73693.0
1.0,0.2,0.8235294117647058,71418.0
1.0,0.2,1.0,76115.0
1.0,0.4,0.0,78749.0
1.0,0.4,0.11764705882352941,2023.7
1.0,0.4,0.29411764705882354,1747.9
1.0,0.4,0.47058823529411764,1953.2
1.0,0.4,0.6470588235294118,1818.2
1.0,0.4,0.8235294117647058,1784.3
1.0,0.4,1.0,1692.8
1.0,1.0,0.0,46551.0
1.0,1.0,0.11764705882352941,1979.7
1.0,1.0,0.29411764705882354,1028.0
1.0,1.0,0.47058823529411764,911.97
1.0,1.0,0.6470588235294118,855.8
1.0,1.0,0.8235294117647058,812.2
1.0,1.0,1.0,1019.7
